split,seed,target_prev,fold,model,train_prev_effective,test_prev,auroc,ap,brier,best_params
S1,1010,0.1,3,rf,0.1,0.02521306818181818,0.9536622283793839,0.5274435264848283,0.02485420711016414,"{""clf__max_depth"": null}"
S1,1010,0.1,3,xgb,0.1,0.02521306818181818,0.9620924087329075,0.515499417320346,0.025292929775907233,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1010,0.1,3,extratrees,0.1,0.02521306818181818,0.9480566458862464,0.5021546877908065,0.022406338778409092,"{""clf__max_depth"": null}"
S1,1010,0.1,4,lr_l2,0.1,0.02556818181818182,0.9295483074182054,0.4833792630333011,0.023520558198149497,"{""clf__C"": 1.0}"
S1,1010,0.1,4,svm_linear_cal,0.1,0.02556818181818182,0.9275641804340784,0.49660409808276146,0.022827914411556537,"{""clf__C"": 0.1}"
S1,1010,0.1,4,rf,0.1,0.02556818181818182,0.9582523485584711,0.6354309440649121,0.019715468158143942,"{""clf__max_depth"": null}"
S1,1010,0.1,4,xgb,0.1,0.02556818181818182,0.9633898202137997,0.6205857480071265,0.017393180085846668,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S1,1010,0.1,4,extratrees,0.1,0.02556818181818182,0.9540588556851313,0.5842401735087802,0.020335950323547982,"{""clf__max_depth"": null}"
S1,1010,0.1,5,lr_l2,0.1,0.02556818181818182,0.9185293164885002,0.46839724337065863,0.02298731421590652,"{""clf__C"": 1.0}"
S1,1010,0.1,5,svm_linear_cal,0.1,0.02556818181818182,0.9145661240686751,0.47324916151062846,0.022137284740559475,"{""clf__C"": 0.1}"
S1,1010,0.1,5,rf,0.1,0.02556818181818182,0.9584244412050534,0.5475555217598658,0.019620753843262655,"{""clf__max_depth"": 12}"
S1,1010,0.1,5,xgb,0.1,0.02556818181818182,0.9610412617427924,0.5172375095938667,0.020335284883682636,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1010,0.1,5,extratrees,0.1,0.02556818181818182,0.9582093253968255,0.5223353724824789,0.020673254024621213,"{""clf__max_depth"": null}"
S1,1011,0.1,1,lr_l2,0.1,0.025559105431309903,0.9230165958308035,0.42463074249846644,0.025128035980031712,"{""clf__C"": 1.0}"
S1,1011,0.1,1,svm_linear_cal,0.1,0.025559105431309903,0.9233252378061122,0.4355992879154933,0.023948357577823688,"{""clf__C"": 0.1}"
S1,1011,0.1,1,rf,0.1,0.025559105431309903,0.9642228293867638,0.5938336168142312,0.021254923480455965,"{""clf__max_depth"": null}"
S1,1011,0.1,1,xgb,0.1,0.025559105431309903,0.964541590771099,0.5581868780129087,0.01948168229154489,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S1,1011,0.1,1,extratrees,0.1,0.025559105431309903,0.9553430479659988,0.5756555539375606,0.020161846455207084,"{""clf__max_depth"": 12}"
S1,1011,0.1,2,lr_l2,0.1,0.02521306818181818,0.917647964288463,0.4202931303945203,0.02652897053663678,"{""clf__C"": 1.0}"
S1,1011,0.1,2,svm_linear_cal,0.1,0.02521306818181818,0.9139998460709613,0.4273292038393527,0.025087542571623024,"{""clf__C"": 0.1}"
S1,1011,0.1,2,rf,0.1,0.02521306818181818,0.950175735652531,0.5251200112871557,0.021314563604797977,"{""clf__max_depth"": null}"
S1,1011,0.1,2,xgb,0.1,0.02521306818181818,0.9507273147079196,0.49937406824612873,0.022282328399852197,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1011,0.1,2,extratrees,0.1,0.02521306818181818,0.9457964545011417,0.5068195468653346,0.02106060606060606,"{""clf__max_depth"": null}"
S1,1011,0.1,3,lr_l2,0.1,0.02521306818181818,0.9431591369711897,0.43823060049963297,0.02398989302358939,"{""clf__C"": 1.0}"
S1,1011,0.1,3,svm_linear_cal,0.1,0.02521306818181818,0.944057056363683,0.45392394840484085,0.02257882301049853,"{""clf__C"": 0.1}"
S1,1011,0.1,3,rf,0.1,0.02521306818181818,0.9573231740167784,0.5907069537675667,0.01978679075915404,"{""clf__max_depth"": null}"
S1,1011,0.1,3,xgb,0.1,0.02521306818181818,0.9618974319505375,0.5642452650698927,0.019829597867611425,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1011,0.1,3,extratrees,0.1,0.02521306818181818,0.960478719310398,0.5521580522224502,0.01989329131155303,"{""clf__max_depth"": null}"
S1,1011,0.1,4,lr_l2,0.1,0.02556818181818182,0.9150520327178491,0.41566078768668946,0.024052440248888862,"{""clf__C"": 1.0}"
S1,1011,0.1,4,svm_linear_cal,0.1,0.02556818181818182,0.9119138726919339,0.4248244388040867,0.023515476324299563,"{""clf__C"": 0.1}"
S1,1011,0.1,4,rf,0.1,0.02556818181818182,0.9529883381924198,0.5603126414202191,0.021503635969065658,"{""clf__max_depth"": null}"
S1,1011,0.1,4,xgb,0.1,0.02556818181818182,0.9617296323291221,0.5703735422596602,0.019891095763046,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1011,0.1,4,extratrees,0.1,0.02556818181818182,0.9502829405571752,0.5096536619737903,0.021712534524936867,"{""clf__max_depth"": null}"
S1,1011,0.1,5,lr_l2,0.1,0.02556818181818182,0.9118278263686427,0.4602668662374293,0.024035184866434144,"{""clf__C"": 1.0}"
S1,1011,0.1,5,svm_linear_cal,0.1,0.02556818181818182,0.9060475380628442,0.46893649971219203,0.023032913750667686,"{""clf__C"": 0.1}"
S1,1011,0.1,5,rf,0.1,0.02556818181818182,0.9541727405247813,0.5610660978121242,0.019748183988320706,"{""clf__max_depth"": null}"
S1,1011,0.1,5,xgb,0.1,0.02556818181818182,0.9639567136378361,0.5704095412841708,0.019340790982143866,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1011,0.1,5,extratrees,0.1,0.02556818181818182,0.948093820861678,0.5301062585647057,0.020105116658684783,"{""clf__max_depth"": 12}"
S1,1012,0.1,1,lr_l2,0.1,0.025559105431309903,0.9087431693989071,0.33603933137055014,0.029232019864879354,"{""clf__C"": 1.0}"
S1,1012,0.1,1,svm_linear_cal,0.1,0.025559105431309903,0.9058540781218378,0.3373314125080666,0.028250702337776504,"{""clf__C"": 0.1}"
S1,1012,0.1,1,rf,0.1,0.025559105431309903,0.9631881198138028,0.5817951733755662,0.021891904311126885,"{""clf__max_depth"": null}"
S1,1012,0.1,1,xgb,0.1,0.025559105431309903,0.9693786682857721,0.5406507763666809,0.022618761893964914,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1012,0.1,1,extratrees,0.1,0.025559105431309903,0.9584092289010322,0.475848000189396,0.02169217432792633,"{""clf__max_depth"": 12}"
S1,1012,0.1,2,lr_l2,0.1,0.02521306818181818,0.9182739423792299,0.33603492139232827,0.027282570609392563,"{""clf__C"": 1.0}"
S1,1012,0.1,2,svm_linear_cal,0.1,0.02521306818181818,0.9144667641550579,0.337842175720995,0.026535906413861124,"{""clf__C"": 0.1}"
S1,1012,0.1,2,rf,0.1,0.02521306818181818,0.9351240411503631,0.5097569336700174,0.021377851936339457,"{""clf__max_depth"": 12}"
S1,1012,0.1,2,xgb,0.1,0.02521306818181818,0.9548782677852177,0.5100493214797557,0.021740618823853985,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1012,0.1,2,extratrees,0.1,0.02521306818181818,0.9348726237204649,0.49873458695886447,0.020794780815972223,"{""clf__max_depth"": null}"
S1,1012,0.1,3,lr_l2,0.1,0.02521306818181818,0.9154057312912082,0.4952960506935103,0.023654129124963008,"{""clf__C"": 1.0}"
S1,1012,0.1,3,svm_linear_cal,0.1,0.02521306818181818,0.9143436209240874,0.4843472629681661,0.022952073163712325,"{""clf__C"": 0.1}"
S1,1012,0.1,3,rf,0.1,0.02521306818181818,0.9696554555016804,0.6104055502948957,0.01974019886363636,"{""clf__max_depth"": null}"
S1,1012,0.1,3,xgb,0.1,0.02521306818181818,0.9667154108622591,0.6221238526717516,0.018114495312986693,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 3}"
S1,1012,0.1,3,extratrees,0.1,0.02521306818181818,0.9598245208958669,0.5961424242906964,0.019530127446338384,"{""clf__max_depth"": null}"
S1,1012,0.1,4,lr_l2,0.1,0.02556818181818182,0.9265063168124392,0.42329076084205114,0.025206675225816634,"{""clf__C"": 1.0}"
S1,1012,0.1,4,svm_linear_cal,0.1,0.02556818181818182,0.9244209588597344,0.4293404150456006,0.023988609117426892,"{""clf__C"": 0.1}"
S1,1012,0.1,4,rf,0.1,0.02556818181818182,0.9431031341107872,0.4473012576993588,0.022195975378787883,"{""clf__max_depth"": null}"
S1,1012,0.1,4,xgb,0.1,0.02556818181818182,0.9548408649173956,0.47369104598897904,0.020848172430491977,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1012,0.1,4,extratrees,0.1,0.02556818181818182,0.9434296039844509,0.4988532643513552,0.021124906289457072,"{""clf__max_depth"": null}"
S1,1012,0.1,5,lr_l2,0.1,0.02556818181818182,0.9266733479105927,0.5059518395551397,0.020344876055418997,"{""clf__C"": 0.1}"
S1,1012,0.1,5,svm_linear_cal,0.1,0.02556818181818182,0.9313198493683188,0.5075872549193754,0.020124489712399163,"{""clf__C"": 0.1}"
S1,1012,0.1,5,rf,0.1,0.02556818181818182,0.9562834062196307,0.6317457309158067,0.021758532591540404,"{""clf__max_depth"": null}"
S1,1012,0.1,5,xgb,0.1,0.02556818181818182,0.9627216958211856,0.6424062840454221,0.01971116979296215,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1012,0.1,5,extratrees,0.1,0.02556818181818182,0.9569135689990282,0.6324133981602895,0.020450731928661616,"{""clf__max_depth"": null}"
S1,1013,0.1,1,lr_l2,0.1,0.025559105431309903,0.9188575187209068,0.4209185225258213,0.023090685978848908,"{""clf__C"": 1.0}"
S1,1013,0.1,1,svm_linear_cal,0.1,0.025559105431309903,0.9136915604128719,0.4187708434962758,0.02273020652765337,"{""clf__C"": 0.1}"
S1,1013,0.1,1,rf,0.1,0.025559105431309903,0.9480343047965999,0.5187698778449888,0.021751447560446495,"{""clf__max_depth"": null}"
S1,1013,0.1,1,xgb,0.1,0.025559105431309903,0.9606911556365109,0.5384612703012011,0.02084841935869621,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S1,1013,0.1,1,extratrees,0.1,0.025559105431309903,0.9490538352560212,0.5044031895641916,0.0209937239321017,"{""clf__max_depth"": 12}"
S1,1013,0.1,2,lr_l2,0.1,0.02521306818181818,0.9039174940352498,0.40919488556055167,0.03005011774538841,"{""clf__C"": 1.0}"
S1,1013,0.1,2,svm_linear_cal,0.1,0.02521306818181818,0.9010082352035712,0.4296509697743223,0.027358265937710537,"{""clf__C"": 0.1}"
S1,1013,0.1,2,rf,0.1,0.02521306818181818,0.9620128787295723,0.6015555843460434,0.02104460424558081,"{""clf__max_depth"": null}"
S1,1013,0.1,2,xgb,0.1,0.02521306818181818,0.950060288873496,0.5460946010781257,0.0237881178578418,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 3}"
S1,1013,0.1,2,extratrees,0.1,0.02521306818181818,0.955432412324585,0.5576640294119353,0.020422779553345958,"{""clf__max_depth"": null}"
S1,1013,0.1,3,lr_l2,0.1,0.02521306818181818,0.8872623720464866,0.3258304146119017,0.024310879309612912,"{""clf__C"": 0.1}"
S1,1013,0.1,3,svm_linear_cal,0.1,0.02521306818181818,0.8834654557582288,0.31869914581419706,0.024518390836188068,"{""clf__C"": 0.1}"
S1,1013,0.1,3,rf,0.1,0.02521306818181818,0.939469971010031,0.4317655840002997,0.021276474112820312,"{""clf__max_depth"": 12}"
S1,1013,0.1,3,xgb,0.1,0.02521306818181818,0.9508145411631905,0.3768662754675264,0.02328467771427979,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 3}"
S1,1013,0.1,3,extratrees,0.1,0.02521306818181818,0.9330203442879499,0.4050576734323373,0.021678997987689394,"{""clf__max_depth"": null}"
S1,1013,0.1,4,lr_l2,0.1,0.02556818181818182,0.9391247570456754,0.5396216223386942,0.023536494101810676,"{""clf__C"": 0.1}"
S1,1013,0.1,4,svm_linear_cal,0.1,0.02556818181818182,0.939190557175251,0.5444640189109019,0.02274770948824774,"{""clf__C"": 0.1}"
S1,1013,0.1,4,rf,0.1,0.02556818181818182,0.9575791626174279,0.6010921617224175,0.02210247197844642,"{""clf__max_depth"": 12}"
S1,1013,0.1,4,xgb,0.1,0.02556818181818182,0.955397635244574,0.5906172668598921,0.022236996914238027,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 5}"
S1,1013,0.1,4,extratrees,0.1,0.02556818181818182,0.9577461937155813,0.6036933835067302,0.020372013289913914,"{""clf__max_depth"": 12}"
S1,1013,0.1,5,lr_l2,0.1,0.02556818181818182,0.9220521541950113,0.4302144043736531,0.025550602422005474,"{""clf__C"": 0.1}"
S1,1013,0.1,5,svm_linear_cal,0.1,0.02556818181818182,0.9193087949465502,0.4459288665650673,0.024124505424357855,"{""clf__C"": 0.1}"
S1,1013,0.1,5,rf,0.1,0.02556818181818182,0.95486617265954,0.5815707298453707,0.022450480007983775,"{""clf__max_depth"": 12}"
S1,1013,0.1,5,xgb,0.1,0.02556818181818182,0.9538842322643343,0.53327268155563,0.02369305766453824,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S1,1013,0.1,5,extratrees,0.1,0.02556818181818182,0.9527580377389051,0.5523284341818061,0.021906893150252526,"{""clf__max_depth"": null}"
S1,1014,0.1,1,lr_l2,0.1,0.025559105431309903,0.9387826350941105,0.42563501155660444,0.025601532688920566,"{""clf__C"": 1.0}"
S1,1014,0.1,1,svm_linear_cal,0.1,0.025559105431309903,0.9364298724954463,0.4465720833400897,0.024164605242429204,"{""clf__C"": 0.1}"
S1,1014,0.1,1,rf,0.1,0.025559105431309903,0.9490791337785873,0.5706081952087239,0.021343388963112175,"{""clf__max_depth"": 12}"
S1,1014,0.1,1,xgb,0.1,0.025559105431309903,0.9544727787897187,0.537050845633993,0.021687469229035295,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 4}"
S1,1014,0.1,1,extratrees,0.1,0.025559105431309903,0.9576907508601498,0.5837090909487578,0.020756140298978425,"{""clf__max_depth"": null}"
S1,1014,0.1,2,lr_l2,0.1,0.02521306818181818,0.90329664691244,0.4703562112989446,0.023496383671553857,"{""clf__C"": 1.0}"
S1,1014,0.1,2,svm_linear_cal,0.1,0.02521306818181818,0.9008081274532439,0.48722799736241845,0.02193061845793653,"{""clf__C"": 0.1}"
S1,1014,0.1,2,rf,0.1,0.02521306818181818,0.9634623771774545,0.6118714733671865,0.019368857670428067,"{""clf__max_depth"": 12}"
S1,1014,0.1,2,xgb,0.1,0.02521306818181818,0.9635701275045537,0.5823016631803593,0.019041577463406022,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S1,1014,0.1,2,extratrees,0.1,0.02521306818181818,0.9584956001949768,0.5925170745752073,0.01998106849747475,"{""clf__max_depth"": null}"
S1,1014,0.1,3,lr_l2,0.1,0.02521306818181818,0.9244157110238846,0.5295464870502713,0.022142405137058795,"{""clf__C"": 0.1}"
S1,1014,0.1,3,svm_linear_cal,0.1,0.02521306818181818,0.9193001359706509,0.5209137874570757,0.02199179317007139,"{""clf__C"": 0.1}"
S1,1014,0.1,3,rf,0.1,0.02521306818181818,0.9560583904153519,0.631638302645751,0.018072968947285356,"{""clf__max_depth"": null}"
S1,1014,0.1,3,xgb,0.1,0.02521306818181818,0.9658841940532081,0.5977572766569856,0.017237434174500684,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 5}"
S1,1014,0.1,3,extratrees,0.1,0.02521306818181818,0.9504938556658713,0.6042096265189602,0.018461261047979797,"{""clf__max_depth"": null}"
S1,1014,0.1,4,lr_l2,0.1,0.02556818181818182,0.9305555555555556,0.41281825657846605,0.0275719685853637,"{""clf__C"": 0.1}"
S1,1014,0.1,4,svm_linear_cal,0.1,0.02556818181818182,0.9303581551668285,0.4118520450721218,0.0266052871042019,"{""clf__C"": 0.1}"
S1,1014,0.1,4,rf,0.1,0.02556818181818182,0.96006691367023,0.5831543106583637,0.02136562894570707,"{""clf__max_depth"": null}"
S1,1014,0.1,4,xgb,0.1,0.02556818181818182,0.9667709345643019,0.5704946456038321,0.021259118845557055,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 4}"
S1,1014,0.1,4,extratrees,0.1,0.02556818181818182,0.9600972829608033,0.48272498666275504,0.0216217438052399,"{""clf__max_depth"": null}"
S1,1014,0.1,5,lr_l2,0.1,0.02556818181818182,0.9048681972789117,0.35087958741512276,0.024655494321020807,"{""clf__C"": 0.1}"
S1,1014,0.1,5,svm_linear_cal,0.1,0.02556818181818182,0.8981059685779074,0.3514938291418547,0.0237931296211322,"{""clf__C"": 0.1}"
S1,1014,0.1,5,rf,0.1,0.02556818181818182,0.9407849449303531,0.4276358427997831,0.024038793205492424,"{""clf__max_depth"": null}"
S1,1014,0.1,5,xgb,0.1,0.02556818181818182,0.9273111030126336,0.43888276821315314,0.02644004456188189,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 3}"
S1,1014,0.1,5,extratrees,0.1,0.02556818181818182,0.9403167517006803,0.4609936501064736,0.023083267242739902,"{""clf__max_depth"": null}"
S1,1015,0.1,1,lr_l2,0.1,0.025559105431309903,0.904320987654321,0.4583410403196874,0.022007952317057034,"{""clf__C"": 0.1}"
S1,1015,0.1,1,svm_linear_cal,0.1,0.025559105431309903,0.9068103622748431,0.4707890283446261,0.02152517651514059,"{""clf__C"": 0.1}"
S1,1015,0.1,1,rf,0.1,0.025559105431309903,0.970775146731431,0.6124563662376846,0.02003095177870513,"{""clf__max_depth"": 12}"
S1,1015,0.1,1,xgb,0.1,0.025559105431309903,0.9713064157053228,0.6453596004154326,0.017548987787263316,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 4}"
S1,1015,0.1,1,extratrees,0.1,0.025559105431309903,0.960023274640761,0.535032669521338,0.021018413994399084,"{""clf__max_depth"": null}"
S1,1015,0.1,2,lr_l2,0.1,0.02521306818181818,0.9243387465045281,0.4116974572633584,0.025732168983678506,"{""clf__C"": 1.0}"
S1,1015,0.1,2,svm_linear_cal,0.1,0.02521306818181818,0.920331460530029,0.41967797092282616,0.02470364883936009,"{""clf__C"": 0.1}"
S1,1015,0.1,2,rf,0.1,0.02521306818181818,0.9503938017907078,0.5344607480678454,0.02014020501075507,"{""clf__max_depth"": 12}"
S1,1015,0.1,2,xgb,0.1,0.02521306818181818,0.9556786987865261,0.5394901300513265,0.020395929717804594,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1015,0.1,2,extratrees,0.1,0.02521306818181818,0.9479155442674261,0.5112685474508013,0.020165464212436868,"{""clf__max_depth"": null}"
S1,1015,0.1,3,lr_l2,0.1,0.02521306818181818,0.9193668385540932,0.42091385910061085,0.025016646153434404,"{""clf__C"": 0.1}"
S1,1015,0.1,3,svm_linear_cal,0.1,0.02521306818181818,0.9175607378331923,0.42173981444924535,0.02520216842503103,"{""clf__C"": 0.1}"
S1,1015,0.1,3,rf,0.1,0.02521306818181818,0.9462941583929809,0.6112906105876359,0.020462926136363635,"{""clf__max_depth"": null}"
S1,1015,0.1,3,xgb,0.1,0.02521306818181818,0.9476487339336566,0.595527043294627,0.019297839394570474,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 5}"
S1,1015,0.1,3,extratrees,0.1,0.02521306818181818,0.9527001718874265,0.5817745326303053,0.019994576625631314,"{""clf__max_depth"": null}"
S1,1015,0.1,4,lr_l2,0.1,0.02556818181818182,0.9043721655328799,0.4847531658598649,0.024238328904335724,"{""clf__C"": 1.0}"
S1,1015,0.1,4,svm_linear_cal,0.1,0.02556818181818182,0.8962230725623583,0.48771772247909345,0.023067552194731597,"{""clf__C"": 0.1}"
S1,1015,0.1,4,rf,0.1,0.02556818181818182,0.9605123299319728,0.6429442533254702,0.020581563683712122,"{""clf__max_depth"": null}"
S1,1015,0.1,4,xgb,0.1,0.02556818181818182,0.9626761418853256,0.6004260140822383,0.019921805701516332,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 4}"
S1,1015,0.1,4,extratrees,0.1,0.02556818181818182,0.9540942865241334,0.6079618530326537,0.02029696871054293,"{""clf__max_depth"": null}"
S1,1015,0.1,5,lr_l2,0.1,0.02556818181818182,0.9245829284094589,0.3615380136808782,0.024398520790307562,"{""clf__C"": 1.0}"
S1,1015,0.1,5,svm_linear_cal,0.1,0.02556818181818182,0.9243905895691611,0.36855919158100575,0.02356633295703007,"{""clf__C"": 0.1}"
S1,1015,0.1,5,rf,0.1,0.02556818181818182,0.9387780409782961,0.46533393782499133,0.023613223050820708,"{""clf__max_depth"": null}"
S1,1015,0.1,5,xgb,0.1,0.02556818181818182,0.9524062601230968,0.4612728872138296,0.023651036876310892,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 5}"
S1,1015,0.1,5,extratrees,0.1,0.02556818181818182,0.9366597829608033,0.4616777673561861,0.02292261186079545,"{""clf__max_depth"": null}"
S1,1016,0.1,1,lr_l2,0.1,0.025559105431309903,0.9094363489172232,0.37309747470724997,0.02728460013778391,"{""clf__C"": 0.1}"
S1,1016,0.1,1,svm_linear_cal,0.1,0.025559105431309903,0.912097753491196,0.3838950528986882,0.02569975363935105,"{""clf__C"": 0.1}"
S1,1016,0.1,1,rf,0.1,0.025559105431309903,0.9453450718478041,0.505007104513185,0.0232771797983207,"{""clf__max_depth"": 12}"
S1,1016,0.1,1,xgb,0.1,0.025559105431309903,0.9443938473993119,0.44611195969586115,0.02741109388429778,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 4}"
S1,1016,0.1,1,extratrees,0.1,0.025559105431309903,0.9378415300546449,0.45021038072852176,0.023306131424289042,"{""clf__max_depth"": null}"
S1,1016,0.1,2,lr_l2,0.1,0.02521306818181818,0.920475127632828,0.49654455538371933,0.022124711215511,"{""clf__C"": 0.1}"
S1,1016,0.1,2,svm_linear_cal,0.1,0.02521306818181818,0.9204340798891711,0.5072158513665767,0.02148196910976549,"{""clf__C"": 0.1}"
S1,1016,0.1,2,rf,0.1,0.02521306818181818,0.9660996947074065,0.6140694423048688,0.020178188131313134,"{""clf__max_depth"": null}"
S1,1016,0.1,2,xgb,0.1,0.02521306818181818,0.9503886708227507,0.5049875219341081,0.021563855554458552,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S1,1016,0.1,2,extratrees,0.1,0.02521306818181818,0.9564893917237487,0.5926402770855229,0.020095150726010102,"{""clf__max_depth"": null}"
S1,1016,0.1,3,lr_l2,0.1,0.02521306818181818,0.9127427589214706,0.4263268743611109,0.022728531224001033,"{""clf__C"": 1.0}"
S1,1016,0.1,3,svm_linear_cal,0.1,0.02521306818181818,0.9129018189281408,0.43621405112182365,0.021824277804239223,"{""clf__C"": 0.1}"
S1,1016,0.1,3,rf,0.1,0.02521306818181818,0.9452705302855383,0.5033565946317183,0.021343296243686867,"{""clf__max_depth"": null}"
S1,1016,0.1,3,xgb,0.1,0.02521306818181818,0.9541701942071371,0.5196421668765632,0.020514960113840842,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 5}"
S1,1016,0.1,3,extratrees,0.1,0.02521306818181818,0.9414838759331948,0.4617723369982458,0.02104817017834596,"{""clf__max_depth"": null}"
S1,1016,0.1,4,lr_l2,0.1,0.02556818181818182,0.9271390103660512,0.4264396172971352,0.02436485255991154,"{""clf__C"": 1.0}"
S1,1016,0.1,4,svm_linear_cal,0.1,0.02556818181818182,0.923175817946226,0.4335954457351961,0.02343907000834612,"{""clf__C"": 0.1}"
S1,1016,0.1,4,rf,0.1,0.02556818181818182,0.9471371882086167,0.5244445620532542,0.021586754261363635,"{""clf__max_depth"": null}"
S1,1016,0.1,4,xgb,0.1,0.02556818181818182,0.9576399011985747,0.561222360852811,0.01943534873737955,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 5}"
S1,1016,0.1,4,extratrees,0.1,0.02556818181818182,0.9589280652737286,0.5591291674175836,0.02012004517834596,"{""clf__max_depth"": null}"
S1,1016,0.1,5,lr_l2,0.1,0.02556818181818182,0.9376518464528669,0.5016643722087473,0.025085144602356668,"{""clf__C"": 0.1}"
S1,1016,0.1,5,svm_linear_cal,0.1,0.02556818181818182,0.9376366618075802,0.48994595176973255,0.024236257214308565,"{""clf__C"": 0.1}"
S1,1016,0.1,5,rf,0.1,0.02556818181818182,0.9555950356333008,0.6604491751970569,0.019375428109217174,"{""clf__max_depth"": null}"
S1,1016,0.1,5,xgb,0.1,0.02556818181818182,0.9606920149011986,0.6392467560676162,0.017744634265894264,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S1,1016,0.1,5,extratrees,0.1,0.02556818181818182,0.9559594671201813,0.6078511618803972,0.019771372908775255,"{""clf__max_depth"": null}"
S1,1017,0.1,1,lr_l2,0.1,0.025559105431309903,0.936682857721109,0.36735699914450476,0.025122215261322144,"{""clf__C"": 0.1}"
S1,1017,0.1,1,svm_linear_cal,0.1,0.025559105431309903,0.9341833636915604,0.3589206877661,0.024630487766835137,"{""clf__C"": 0.1}"
S1,1017,0.1,1,rf,0.1,0.025559105431309903,0.9542855697227282,0.58224441105708,0.020382683056518608,"{""clf__max_depth"": 12}"
S1,1017,0.1,1,xgb,0.1,0.025559105431309903,0.9545891519935236,0.5409290179672793,0.022141999287720385,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1017,0.1,1,extratrees,0.1,0.025559105431309903,0.949645820684072,0.5274834502720411,0.02101309805545695,"{""clf__max_depth"": null}"
S1,1017,0.1,2,lr_l2,0.1,0.02521306818181818,0.8904487031478489,0.36359398304431895,0.02619189012228951,"{""clf__C"": 10.0}"
S1,1017,0.1,2,svm_linear_cal,0.1,0.02521306818181818,0.888852972113189,0.3734277516961321,0.02537571974731111,"{""clf__C"": 1.0}"
S1,1017,0.1,2,rf,0.1,0.02521306818181818,0.9493624772313297,0.5050200922242254,0.022089421067139545,"{""clf__max_depth"": 12}"
S1,1017,0.1,2,xgb,0.1,0.02521306818181818,0.9526155109161343,0.4863775468799472,0.02268080530087664,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1017,0.1,2,extratrees,0.1,0.02521306818181818,0.9455450370712435,0.5014499930903716,0.020885533273581895,"{""clf__max_depth"": 12}"
S1,1017,0.1,3,lr_l2,0.1,0.02521306818181818,0.9249082839477667,0.5481042779933989,0.020184601107681055,"{""clf__C"": 0.1}"
S1,1017,0.1,3,svm_linear_cal,0.1,0.02521306818181818,0.923943661971831,0.5405718196024778,0.020415718395783475,"{""clf__C"": 0.1}"
S1,1017,0.1,3,rf,0.1,0.02521306818181818,0.9639215988096155,0.6315382101048924,0.01944705255681818,"{""clf__max_depth"": null}"
S1,1017,0.1,3,xgb,0.1,0.02521306818181818,0.9699992303548064,0.6192119521748757,0.017824858185827328,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1017,0.1,3,extratrees,0.1,0.02521306818181818,0.9555966032992125,0.5487895632987904,0.02002699468983395,"{""clf__max_depth"": 12}"
S1,1017,0.1,4,lr_l2,0.1,0.02556818181818182,0.9012643747975381,0.38126377761813995,0.024080728647376867,"{""clf__C"": 0.1}"
S1,1017,0.1,4,svm_linear_cal,0.1,0.02556818181818182,0.9048530126336249,0.39835798694078756,0.023172656929167493,"{""clf__C"": 0.1}"
S1,1017,0.1,4,rf,0.1,0.02556818181818182,0.9508371801101393,0.5370680441106377,0.020885345396628174,"{""clf__max_depth"": 12}"
