timestamp,phase,dataset,split,protocol,model,seed,config_tag,fold,n_train,n_test,prevalence_test,auroc,ap,brier,ece,best_params
2026-03-04 20:33:50,PHASE1_MAIN_EXT,EICU,S1,P1,extratrees,3036,PHASE1_MAIN_EXT,5,1932,482,0.03734439834024896,0.918103448275862,0.5100418741337529,0.029309422533277712,0.026453923782833115,"{""clf__max_depth"": 12}"
2026-03-04 20:33:51,PHASE1_MAIN_EXT,EICU,S1,P2,lr_l2,3036,PHASE1_MAIN_EXT,1,1931,483,0.037267080745341616,0.7324970131421744,0.19801810363821376,0.03453529655104851,0.007836826232761648,"{""clf__C"": 0.1}"
2026-03-04 20:33:52,PHASE1_MAIN_EXT,EICU,S1,P2,lr_l2,3036,PHASE1_MAIN_EXT,2,1931,483,0.039337474120082816,0.8481170598911071,0.26228425752726786,0.03503309464942452,0.014899907291019416,"{""clf__C"": 0.1}"
2026-03-04 20:33:52,PHASE1_MAIN_EXT,EICU,S1,P2,lr_l2,3036,PHASE1_MAIN_EXT,3,1931,483,0.039337474120082816,0.8200998185117967,0.2829057573636415,0.03276032594902043,0.008534696447345131,"{""clf__C"": 0.1}"
2026-03-04 20:33:53,PHASE1_MAIN_EXT,EICU,S1,P2,lr_l2,3036,PHASE1_MAIN_EXT,4,1931,483,0.039337474120082816,0.759641560798548,0.23554175253730947,0.03398757525180086,0.010317250611173561,"{""clf__C"": 1.0}"
2026-03-04 20:33:54,PHASE1_MAIN_EXT,EICU,S1,P2,lr_l2,3036,PHASE1_MAIN_EXT,5,1932,482,0.03734439834024896,0.9124760536398467,0.36775843497031485,0.03064341495406423,0.018902854123248852,"{""clf__C"": 0.1}"
2026-03-04 20:33:54,PHASE1_MAIN_EXT,EICU,S1,P2,svm_linear_cal,3036,PHASE1_MAIN_EXT,1,1931,483,0.037267080745341616,0.7324970131421744,0.17763799868503244,0.03575951498877551,0.0147064339187081,"{""clf__C"": 0.1}"
2026-03-04 20:33:55,PHASE1_MAIN_EXT,EICU,S1,P2,svm_linear_cal,3036,PHASE1_MAIN_EXT,2,1931,483,0.039337474120082816,0.8439201451905626,0.2093452970309124,0.03624488865023995,0.01980642153056838,"{""clf__C"": 1.0}"
2026-03-04 20:33:55,PHASE1_MAIN_EXT,EICU,S1,P2,svm_linear_cal,3036,PHASE1_MAIN_EXT,3,1931,483,0.039337474120082816,0.7721188747731398,0.2272141388286702,0.03614123544710044,0.005617233929279708,"{""clf__C"": 0.1}"
2026-03-04 20:33:56,PHASE1_MAIN_EXT,EICU,S1,P2,svm_linear_cal,3036,PHASE1_MAIN_EXT,4,1931,483,0.039337474120082816,0.771551724137931,0.23852667872608277,0.033730810213740386,0.009355091872646904,"{""clf__C"": 0.1}"
2026-03-04 20:33:57,PHASE1_MAIN_EXT,EICU,S1,P2,svm_linear_cal,3036,PHASE1_MAIN_EXT,5,1932,482,0.03734439834024896,0.9250478927203065,0.35037903651966384,0.032233524080979604,0.017872385951080056,"{""clf__C"": 0.1}"
2026-03-04 20:34:13,PHASE1_MAIN_EXT,EICU,S1,P2,rf,3036,PHASE1_MAIN_EXT,1,1931,483,0.037267080745341616,0.851015531660693,0.2786551145516532,0.031486140960361265,0.01955501145773711,"{""clf__max_depth"": 12}"
2026-03-04 20:34:29,PHASE1_MAIN_EXT,EICU,S1,P2,rf,3036,PHASE1_MAIN_EXT,2,1931,483,0.039337474120082816,0.8047867513611615,0.2352697648995856,0.034254232178225305,0.007707898175663322,"{""clf__max_depth"": 12}"
2026-03-04 20:34:46,PHASE1_MAIN_EXT,EICU,S1,P2,rf,3036,PHASE1_MAIN_EXT,3,1931,483,0.039337474120082816,0.8225385662431941,0.42047266248359577,0.030294237405106967,0.012167011732229123,"{""clf__max_depth"": null}"
2026-03-04 20:35:00,PHASE1_MAIN_EXT,EICU,S1,P2,rf,3036,PHASE1_MAIN_EXT,4,1931,483,0.039337474120082816,0.8090970961887478,0.33168531650274546,0.032352036248280557,0.009172122840197682,"{""clf__max_depth"": 6}"
2026-03-04 20:35:17,PHASE1_MAIN_EXT,EICU,S1,P2,rf,3036,PHASE1_MAIN_EXT,5,1932,482,0.03734439834024896,0.9173850574712643,0.5071013914929164,0.026547536041749878,0.014419044422676493,"{""clf__max_depth"": 12}"
2026-03-04 20:35:22,PHASE1_MAIN_EXT,EICU,S1,P2,xgb,3036,PHASE1_MAIN_EXT,1,1931,483,0.037267080745341616,0.7845878136200717,0.32226781930289794,0.02934950072328103,0.01909877279940023,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 4}"
2026-03-04 20:35:26,PHASE1_MAIN_EXT,EICU,S1,P2,xgb,3036,PHASE1_MAIN_EXT,2,1931,483,0.039337474120082816,0.8575317604355717,0.3461227912457837,0.0322769663602003,0.013793701906621025,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
2026-03-04 20:35:31,PHASE1_MAIN_EXT,EICU,S1,P2,xgb,3036,PHASE1_MAIN_EXT,3,1931,483,0.039337474120082816,0.838021778584392,0.29505202291142363,0.03255816238860264,0.02012004076258456,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 3}"
2026-03-04 20:35:36,PHASE1_MAIN_EXT,EICU,S1,P2,xgb,3036,PHASE1_MAIN_EXT,4,1931,483,0.039337474120082816,0.7861842105263158,0.3069687177435973,0.03286770351879927,0.0232359204396659,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
2026-03-04 20:35:41,PHASE1_MAIN_EXT,EICU,S1,P2,xgb,3036,PHASE1_MAIN_EXT,5,1932,482,0.03734439834024896,0.9094827586206896,0.5220367444901902,0.027041500741987676,0.01676782086392318,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
2026-03-04 20:35:50,PHASE1_MAIN_EXT,EICU,S1,P2,extratrees,3036,PHASE1_MAIN_EXT,1,1931,483,0.037267080745341616,0.7967144563918759,0.22851823972781565,0.03236779388083736,0.012650103519668741,"{""clf__max_depth"": null}"
2026-03-04 20:35:59,PHASE1_MAIN_EXT,EICU,S1,P2,extratrees,3036,PHASE1_MAIN_EXT,2,1931,483,0.039337474120082816,0.8356397459165155,0.2659382547746025,0.034445659048724146,0.005688279667418795,"{""clf__max_depth"": 12}"
2026-03-04 20:36:08,PHASE1_MAIN_EXT,EICU,S1,P2,extratrees,3036,PHASE1_MAIN_EXT,3,1931,483,0.039337474120082816,0.8195893829401089,0.34905725602705745,0.032242356797791576,0.008312629399585925,"{""clf__max_depth"": null}"
2026-03-04 20:36:17,PHASE1_MAIN_EXT,EICU,S1,P2,extratrees,3036,PHASE1_MAIN_EXT,4,1931,483,0.039337474120082816,0.8355263157894737,0.3148203603649513,0.03277841581471116,0.0038018126493046147,"{""clf__max_depth"": 12}"
2026-03-04 20:36:26,PHASE1_MAIN_EXT,EICU,S1,P2,extratrees,3036,PHASE1_MAIN_EXT,5,1932,482,0.03734439834024896,0.9069683908045978,0.4324734747886012,0.032069072857635945,0.021126203206834514,"{""clf__max_depth"": 6}"
2026-03-04 20:36:27,PHASE1_MAIN_EXT,EICU,S1,P3,lr_l2,3036,PHASE1_MAIN_EXT,1,1931,483,0.037267080745341616,0.7592592592592593,0.1631854494341465,0.03692037359615513,0.012831521399442217,"{""clf__C"": 0.1}"
2026-03-04 20:36:27,PHASE1_MAIN_EXT,EICU,S1,P3,lr_l2,3036,PHASE1_MAIN_EXT,2,1931,483,0.039337474120082816,0.782100725952813,0.2905626967910301,0.03365633835713139,0.010322105433194461,"{""clf__C"": 10.0}"
2026-03-04 20:36:27,PHASE1_MAIN_EXT,EICU,S1,P3,lr_l2,3036,PHASE1_MAIN_EXT,3,1931,483,0.039337474120082816,0.7950317604355717,0.36969891135683985,0.03203047933308108,0.015661415303690425,"{""clf__C"": 0.1}"
2026-03-04 20:36:27,PHASE1_MAIN_EXT,EICU,S1,P3,lr_l2,3036,PHASE1_MAIN_EXT,4,1931,483,0.039337474120082816,0.7202813067150635,0.13903009664363838,0.03768333083306866,0.013248650327671155,"{""clf__C"": 10.0}"
2026-03-04 20:36:27,PHASE1_MAIN_EXT,EICU,S1,P3,lr_l2,3036,PHASE1_MAIN_EXT,5,1932,482,0.03734439834024896,0.8335129310344828,0.4200071567116249,0.02743155541189121,0.009101126832137945,"{""clf__C"": 1.0}"
2026-03-04 20:36:28,PHASE1_MAIN_EXT,EICU,S1,P3,svm_linear_cal,3036,PHASE1_MAIN_EXT,1,1931,483,0.037267080745341616,0.7507765830346476,0.15431613735270266,0.0373231885460287,0.008051345030375346,"{""clf__C"": 10.0}"
2026-03-04 20:36:28,PHASE1_MAIN_EXT,EICU,S1,P3,svm_linear_cal,3036,PHASE1_MAIN_EXT,2,1931,483,0.039337474120082816,0.7997958257713249,0.3071875311364536,0.03564854478185761,0.0029433184918980365,"{""clf__C"": 10.0}"
2026-03-04 20:36:28,PHASE1_MAIN_EXT,EICU,S1,P3,svm_linear_cal,3036,PHASE1_MAIN_EXT,3,1931,483,0.039337474120082816,0.7990018148820326,0.4092398986677139,0.035693368652365144,0.006148059912528552,"{""clf__C"": 0.1}"
2026-03-04 20:36:28,PHASE1_MAIN_EXT,EICU,S1,P3,svm_linear_cal,3036,PHASE1_MAIN_EXT,4,1931,483,0.039337474120082816,0.6732078039927405,0.18960764225711224,0.0348552600618255,0.0060110311667484545,"{""clf__C"": 10.0}"
2026-03-04 20:36:28,PHASE1_MAIN_EXT,EICU,S1,P3,svm_linear_cal,3036,PHASE1_MAIN_EXT,5,1932,482,0.03734439834024896,0.8229765325670498,0.4480504417628513,0.03293707291961197,0.011332145437568183,"{""clf__C"": 10.0}"
2026-03-04 20:36:40,PHASE1_MAIN_EXT,EICU,S1,P3,rf,3036,PHASE1_MAIN_EXT,1,1931,483,0.037267080745341616,0.784826762246117,0.21050363971398056,0.03469614953942752,0.012494224774769094,"{""clf__max_depth"": 6}"
2026-03-04 20:36:51,PHASE1_MAIN_EXT,EICU,S1,P3,rf,3036,PHASE1_MAIN_EXT,2,1931,483,0.039337474120082816,0.8444872958257713,0.3996777229132569,0.02984254883316719,0.01029238555325512,"{""clf__max_depth"": null}"
2026-03-04 20:37:02,PHASE1_MAIN_EXT,EICU,S1,P3,rf,3036,PHASE1_MAIN_EXT,3,1931,483,0.039337474120082816,0.8647912885662432,0.45263584119756084,0.029111650617193344,0.007507358803954136,"{""clf__max_depth"": 6}"
2026-03-04 20:37:13,PHASE1_MAIN_EXT,EICU,S1,P3,rf,3036,PHASE1_MAIN_EXT,4,1931,483,0.039337474120082816,0.7200544464609799,0.2527474866598952,0.03599453110916436,0.022783945882126143,"{""clf__max_depth"": 6}"
2026-03-04 20:37:24,PHASE1_MAIN_EXT,EICU,S1,P3,rf,3036,PHASE1_MAIN_EXT,5,1932,482,0.03734439834024896,0.8875119731800766,0.47631351995336196,0.027399131702798774,0.0065122105030183996,"{""clf__max_depth"": 6}"
2026-03-04 20:37:27,PHASE1_MAIN_EXT,EICU,S1,P3,xgb,3036,PHASE1_MAIN_EXT,1,1931,483,0.037267080745341616,0.7798088410991637,0.2392855801100692,0.03354501367440897,0.01925962277980691,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
2026-03-04 20:37:28,PHASE1_MAIN_EXT,EICU,S1,P3,xgb,3036,PHASE1_MAIN_EXT,2,1931,483,0.039337474120082816,0.8191923774954628,0.27400509192765365,0.033408827718169644,0.016479210159542495,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 3}"
