phase,dataset,split,protocol,model,seed,config_tag,auroc_mean,auroc_std,ap_mean,ap_std,brier_mean,brier_std,ece_mean,ece_std
PHASE2_REPRO_EXT,EICU,S1,P0,rf,1012,PHASE2_REPRO_EXT,0.8182584437007113,0.08379913732951616,0.3489883970203574,0.10993711705466619,0.03167381030023299,0.0022104034010148985,0.014044549069939887,0.004030400013898456
PHASE2_REPRO_EXT,EICU,S1,P0,rf,1013,PHASE2_REPRO_EXT,0.8439640847964057,0.06267886915142958,0.3752929059653685,0.1416317742529558,0.03074602578325868,0.0037783279208393372,0.012143020427345339,0.005378974724151008
PHASE2_REPRO_EXT,EICU,S1,P0,rf,1014,PHASE2_REPRO_EXT,0.823355471858487,0.06811394382146577,0.348053936726194,0.06315773695984614,0.03154940996251214,0.0014969652354235186,0.016444219101542024,0.005833250177015123
PHASE2_REPRO_EXT,EICU,S1,P0,rf,1015,PHASE2_REPRO_EXT,0.8246659936750168,0.05247076807674851,0.35054726491168475,0.054818180117360026,0.031359104280837435,0.0014019966497040486,0.014945116013433396,0.0044655934893351665
PHASE2_REPRO_EXT,EICU,S1,P0,rf,1016,PHASE2_REPRO_EXT,0.8217410318374109,0.06321736742807832,0.3396225989387247,0.16532661275242408,0.03183883577321704,0.0037966585893782355,0.013399571245597394,0.009360313278237635
PHASE2_REPRO_EXT,EICU,S1,P0,rf,1017,PHASE2_REPRO_EXT,0.8287262379468633,0.0556925592610897,0.3473609120685602,0.12487542188200977,0.03127255727107905,0.0033326513299009536,0.013527658750772952,0.0040705757138070914
PHASE2_REPRO_EXT,EICU,S1,P0,rf,1018,PHASE2_REPRO_EXT,0.8320545001268466,0.05977916428278423,0.33978515264702075,0.10068175351983524,0.031707351361142125,0.0017898462690525661,0.012632142918871108,0.0029938442767553667
PHASE2_REPRO_EXT,EICU,S1,P0,rf,1019,PHASE2_REPRO_EXT,0.8316420616799693,0.029353674362419688,0.3754709196481959,0.08086918446271528,0.030879064430219545,0.0009712666305324823,0.012366568960086708,0.006301627453148148
PHASE2_REPRO_EXT,EICU,S1,P0,rf,1020,PHASE2_REPRO_EXT,0.8213939654630333,0.0677933567247027,0.3750370464662708,0.1255119174068355,0.03152945411395323,0.001845733547997536,0.014047064842563656,0.005818450169582468
PHASE2_REPRO_EXT,EICU,S1,P0,svm_linear_cal,1001,PHASE2_REPRO_EXT,0.8090036986081568,0.06125721795921996,0.24452025680873796,0.04107575818098908,0.03446413952727155,0.001243857744427389,0.009669949915741669,0.004850817438050518
PHASE2_REPRO_EXT,EICU,S1,P0,svm_linear_cal,1002,PHASE2_REPRO_EXT,0.8245690549603524,0.04526836500366917,0.26187015194726104,0.059365095520820484,0.034524440981058474,0.0013375153412361364,0.009067204292092365,0.004678479409711075
PHASE2_REPRO_EXT,EICU,S1,P0,svm_linear_cal,1003,PHASE2_REPRO_EXT,0.7917086371688707,0.03119172489056184,0.261082243110548,0.03236100191349791,0.03510581599260802,0.0031451725073953726,0.0075711618801473325,0.004148101489031238
PHASE2_REPRO_EXT,EICU,S1,P0,svm_linear_cal,1004,PHASE2_REPRO_EXT,0.8139963100651146,0.06449748933818102,0.2512001399812573,0.08974534956943148,0.03461230052073389,0.0018128739238114234,0.008835485182816155,0.004222869832637708
PHASE2_REPRO_EXT,EICU,S1,P0,svm_linear_cal,1005,PHASE2_REPRO_EXT,0.8167467507757156,0.023058905635171798,0.2752940898180147,0.07435554782505766,0.0340641736690933,0.0009219381909707154,0.015424273779383194,0.004530973290760088
PHASE2_REPRO_EXT,EICU,S1,P0,svm_linear_cal,1006,PHASE2_REPRO_EXT,0.8018805576696654,0.045989690180433695,0.24686513333451776,0.10377004597909535,0.03504652414302346,0.002910046560750084,0.0100391733831706,0.002082760455023971
PHASE2_REPRO_EXT,EICU,S1,P0,svm_linear_cal,1007,PHASE2_REPRO_EXT,0.8009417898813279,0.06101901134664928,0.2511026574287435,0.08428633719501283,0.03461913228107437,0.0014222908542172003,0.006200798076951269,0.003489082649522675
PHASE2_REPRO_EXT,EICU,S1,P0,svm_linear_cal,1008,PHASE2_REPRO_EXT,0.7961965699380078,0.05386552958478706,0.2529500793988241,0.09666947967902186,0.03511528423833648,0.0012411686326539624,0.011967297519357246,0.00677858934077271
PHASE2_REPRO_EXT,EICU,S1,P0,svm_linear_cal,1009,PHASE2_REPRO_EXT,0.7940645687107399,0.05260445339671085,0.2603511641305233,0.0821050950450179,0.0350940196101673,0.0029107196780449366,0.00851467637471057,0.003173808064365566
PHASE2_REPRO_EXT,EICU,S1,P0,svm_linear_cal,1010,PHASE2_REPRO_EXT,0.7911697749502913,0.04143256542177404,0.2745830674278435,0.10850653907305433,0.034217260393841264,0.0034158903017279547,0.012131149796940261,0.004752533285644014
PHASE2_REPRO_EXT,EICU,S1,P0,svm_linear_cal,1011,PHASE2_REPRO_EXT,0.807762474874617,0.06408481033445898,0.25704977733680157,0.07961865872754638,0.03479981274069972,0.001503498589228372,0.006891272664543896,0.004418753159778226
