split,seed,miss_rate,rank1_model,rank2_model,margin_auc,margin_ap,margin_brier
S2,1007,0.4,xgb,rf,0.00869467883678321,0.0013441351151923797,0.0006988125177064021
S2,1008,0.4,xgb,rf,0.008000274686576048,-0.01868008637808649,0.00033085053909949827
S2,1009,0.4,xgb,extratrees,0.008848158048513244,0.033899593727117205,0.0018159612329254997
S2,1010,0.4,xgb,rf,0.014977666995311223,0.005536313072972698,0.0008477690049722014
S2,1011,0.4,xgb,rf,0.007884634011067537,-0.011731386159403001,0.0005738558919656002
S2,1012,0.4,xgb,rf,0.018845234665625155,0.012182741662167818,0.0006725757018077004
S2,1013,0.4,xgb,rf,0.007841380251574548,0.0004830352595511789,0.00046793134380820195
S2,1014,0.4,xgb,rf,0.008016996701658341,-0.027717575361663083,0.00017600083066079963
S2,1015,0.4,xgb,rf,0.015796679307979566,0.02043591112835902,0.0009814609522175999
S2,1016,0.4,xgb,rf,0.010125991725849048,-0.010432291319892317,0.0005301242944457003
S2,1017,0.4,xgb,rf,0.012791458042567427,0.011756898445666741,0.0006807546091762984
S2,1018,0.4,xgb,rf,0.012455920706821777,0.023601244138134803,0.000749207552204801
S2,1019,0.4,xgb,extratrees,0.010989333104547527,0.011596417628917,0.0014800213997139024
S2,1020,0.4,xgb,rf,0.011586070171508034,-0.008293622063460293,0.0005604858191883
S2,1001,0.5,xgb,rf,0.012775384762433561,-0.003844137528857594,0.0005504506219954006
