split,seed,miss_rate,fold,model,auroc,ap,brier,best_params
S1,1011,0.2,3,rf,0.9485107365504504,0.5250477866199493,0.0170857875631313,"{""clf__max_depth"": null}"
S1,1011,0.2,3,svm_linear_cal,0.9160009235742322,0.4760958387667424,0.0176859387247394,"{""clf__C"": 0.1}"
S1,1011,0.2,3,xgb,0.9558121039534108,0.5247281889752254,0.0165446351586845,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1011,0.2,4,extratrees,0.9418124392614188,0.4756887451009667,0.0190120215830176,"{""clf__max_depth"": null}"
S1,1011,0.2,4,lr_l2,0.895413224813735,0.4372888963759875,0.0183136185759442,"{""clf__C"": 1.0}"
S1,1011,0.2,4,rf,0.9400965743440232,0.4986313251915407,0.0181943961510322,"{""clf__max_depth"": 12}"
S1,1011,0.2,4,svm_linear_cal,0.8866820537738906,0.4258382734109307,0.0186812886226974,"{""clf__C"": 0.1}"
S1,1011,0.2,4,xgb,0.9498957321023648,0.5398498035968794,0.0165817932147881,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 3}"
S1,1011,0.2,5,extratrees,0.9315172497570458,0.4839738729470577,0.0195002579558538,"{""clf__max_depth"": 12}"
S1,1011,0.2,5,lr_l2,0.8888635811467445,0.410017662962213,0.018891102382739,"{""clf__C"": 1.0}"
S1,1011,0.2,5,rf,0.9305150631681244,0.463662192983053,0.0187986723086965,"{""clf__max_depth"": 12}"
S1,1011,0.2,5,svm_linear_cal,0.8793326854551344,0.42110539963483,0.018890223971201,"{""clf__C"": 1.0}"
S1,1011,0.2,5,xgb,0.9416403466148364,0.50818187801708,0.0173258095442314,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1011,0.3,1,extratrees,0.9351269985832829,0.486293756219397,0.0187192462430481,"{""clf__max_depth"": null}"
S1,1011,0.3,1,lr_l2,0.8596842744383728,0.3840336517377974,0.0191886396856403,"{""clf__C"": 10.0}"
S1,1011,0.3,1,rf,0.9401689941307428,0.4645515628203007,0.0185795448413169,"{""clf__max_depth"": 12}"
S1,1011,0.3,1,svm_linear_cal,0.8519631653511435,0.4049363705766101,0.0189828561168115,"{""clf__C"": 0.1}"
S1,1011,0.3,1,xgb,0.9529042703906092,0.5039693786439023,0.0175448883617428,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S1,1011,0.3,2,extratrees,0.923674286154083,0.4252315741438447,0.0189511156486742,"{""clf__max_depth"": null}"
S1,1011,0.3,2,lr_l2,0.8812847943764591,0.3610180262864376,0.0195900113983867,"{""clf__C"": 1.0}"
S1,1011,0.3,2,rf,0.9201056979399164,0.4399340258192269,0.0187761973489647,"{""clf__max_depth"": 12}"
S1,1011,0.3,2,svm_linear_cal,0.8828805254111188,0.3713032262036194,0.0193716414400492,"{""clf__C"": 1.0}"
S1,1011,0.3,2,xgb,0.920829164421868,0.388074736558578,0.0192007499596718,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1011,0.3,3,extratrees,0.9393776135868032,0.5039541085968614,0.0196564561446318,"{""clf__max_depth"": 12}"
S1,1011,0.3,3,lr_l2,0.9157084584006772,0.4125263036772259,0.0187081353418297,"{""clf__C"": 10.0}"
S1,1011,0.3,3,rf,0.93629903281254,0.5440131684985428,0.0177132600487147,"{""clf__max_depth"": 12}"
S1,1011,0.3,3,svm_linear_cal,0.9159650067985324,0.4533026395117369,0.0184316772668916,"{""clf__C"": 1.0}"
S1,1011,0.3,3,xgb,0.9534108109494857,0.494649242866187,0.0175547126868695,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S1,1011,0.3,4,extratrees,0.9317551425332038,0.4589061333040673,0.019967582303829,"{""clf__max_depth"": 12}"
S1,1011,0.3,4,lr_l2,0.8946135001619697,0.3969516754494007,0.0192281370965295,"{""clf__C"": 1.0}"
S1,1011,0.3,4,rf,0.9322208049886622,0.5019909883464286,0.0179827543008207,"{""clf__max_depth"": null}"
S1,1011,0.3,4,svm_linear_cal,0.8779559442824749,0.3851330456631275,0.0195373483908427,"{""clf__C"": 0.1}"
S1,1011,0.3,4,xgb,0.9409975299643668,0.5145380858908788,0.0169559693730113,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 3}"
S1,1011,0.3,5,extratrees,0.922694970845481,0.4420512115133323,0.0202992519462968,"{""clf__max_depth"": 12}"
S1,1011,0.3,5,lr_l2,0.8707280531260124,0.3747660137175213,0.0197457703971673,"{""clf__C"": 10.0}"
S1,1011,0.3,5,rf,0.9107142857142856,0.4349254718555965,0.0193040916982323,"{""clf__max_depth"": null}"
S1,1011,0.3,5,svm_linear_cal,0.8612832037576935,0.3812288586653477,0.019749081586068,"{""clf__C"": 1.0}"
S1,1011,0.3,5,xgb,0.9361688127632004,0.4233550902930709,0.0190440767341595,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1011,0.4,1,extratrees,0.9302039060918844,0.469052198390304,0.0193548722044728,"{""clf__max_depth"": null}"
S1,1011,0.4,1,lr_l2,0.8857063347500506,0.3549804832318826,0.0198100874860569,"{""clf__C"": 1.0}"
S1,1011,0.4,1,rf,0.9314055859137826,0.4442210894984537,0.0188689167329735,"{""clf__max_depth"": 12}"
S1,1011,0.4,1,svm_linear_cal,0.8727028941509817,0.389018607772625,0.0193085111161812,"{""clf__C"": 0.1}"
S1,1011,0.4,1,xgb,0.951856911556365,0.4767849397235493,0.018151915612903,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1011,0.4,2,extratrees,0.91593422099079,0.4104868492575361,0.0193450185448232,"{""clf__max_depth"": null}"
S1,1011,0.4,2,lr_l2,0.8679186228482003,0.3500709854468551,0.0198252506574226,"{""clf__C"": 1.0}"
S1,1011,0.4,2,rf,0.904374150183432,0.451859085900976,0.0187055906265258,"{""clf__max_depth"": 12}"
S1,1011,0.4,2,svm_linear_cal,0.8619051284024732,0.3574360489385499,0.0195165000123667,"{""clf__C"": 1.0}"
S1,1011,0.4,2,xgb,0.9176223094486776,0.4516316481758837,0.0181143314618325,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1011,0.4,3,extratrees,0.9229508196721312,0.4562969506934405,0.019052933633207,"{""clf__max_depth"": null}"
S1,1011,0.4,3,lr_l2,0.9134149157238514,0.4406969283356085,0.018503555417817,"{""clf__C"": 1.0}"
S1,1011,0.4,3,rf,0.9207521999025116,0.4869566152507188,0.0182689512310606,"{""clf__max_depth"": null}"
S1,1011,0.4,3,svm_linear_cal,0.9114292311244516,0.4358914147125781,0.0188308517013718,"{""clf__C"": 0.1}"
S1,1011,0.4,3,xgb,0.9278534595551452,0.4814146077224312,0.0176516002008829,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1011,0.4,4,extratrees,0.9111293326854552,0.3631683120715325,0.0209608819333175,"{""clf__max_depth"": 12}"
S1,1011,0.4,4,lr_l2,0.8970734126984127,0.3315707407777606,0.0205802048719952,"{""clf__C"": 1.0}"
S1,1011,0.4,4,rf,0.9155936183997408,0.38960362842891,0.0196989850578654,"{""clf__max_depth"": 12}"
S1,1011,0.4,4,svm_linear_cal,0.8954486556527372,0.3404196539790883,0.020485161367343,"{""clf__C"": 0.1}"
S1,1011,0.4,4,xgb,0.9315779883381924,0.4411842423901048,0.0186521605937937,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1011,0.4,5,extratrees,0.9268201328150308,0.44195188631595,0.020809522592055,"{""clf__max_depth"": 12}"
S1,1011,0.4,5,lr_l2,0.8800008098477486,0.3633294424216626,0.0200565240593394,"{""clf__C"": 1.0}"
S1,1011,0.4,5,rf,0.926030531260123,0.4070249012975577,0.0200239960076911,"{""clf__max_depth"": 12}"
S1,1011,0.4,5,svm_linear_cal,0.8623562520246194,0.3578755122427097,0.020167102825192,"{""clf__C"": 1.0}"
S1,1011,0.4,5,xgb,0.9390690800129576,0.4322155323743978,0.0188863425884703,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1011,0.5,1,extratrees,0.9226750657761588,0.4084136647578525,0.0197640900485149,"{""clf__max_depth"": null}"
S1,1011,0.5,1,lr_l2,0.8458915199352358,0.3384965988187889,0.0203631851676747,"{""clf__C"": 10.0}"
S1,1011,0.5,1,rf,0.9287087634082168,0.4085400126178167,0.0195477419991163,"{""clf__max_depth"": 12}"
S1,1011,0.5,1,svm_linear_cal,0.851715239829994,0.3528386902630298,0.0198399610409491,"{""clf__C"": 0.1}"
S1,1011,0.5,1,xgb,0.9486945962355798,0.4305896443554816,0.0189915344003789,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1011,0.5,2,extratrees,0.9053644269991534,0.39092504706863,0.0201155580077421,"{""clf__max_depth"": 12}"
S1,1011,0.5,2,lr_l2,0.8723363862592678,0.3084162216790891,0.0207873702807421,"{""clf__C"": 1.0}"
S1,1011,0.5,2,rf,0.9047025321326868,0.4027575029637691,0.0193957687002527,"{""clf__max_depth"": 12}"
S1,1011,0.5,2,svm_linear_cal,0.8677185150978731,0.320480837456394,0.0206391216539868,"{""clf__C"": 0.1}"
S1,1011,0.5,2,xgb,0.908227507119218,0.3192107765061058,0.0202549932948251,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1011,0.5,3,extratrees,0.9190974627363452,0.4642249011163069,0.0191852114898989,"{""clf__max_depth"": null}"
S1,1011,0.5,3,lr_l2,0.9083660432540598,0.3662395589323175,0.0194025531589178,"{""clf__C"": 1.0}"
S1,1011,0.5,3,rf,0.9214346186408066,0.4632976882646918,0.0189079363217869,"{""clf__max_depth"": 12}"
S1,1011,0.5,3,svm_linear_cal,0.9036558146694376,0.4082626143945158,0.0190567580898436,"{""clf__C"": 0.1}"
S1,1011,0.5,3,xgb,0.9141281202698888,0.4607494891042829,0.0178495134594079,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1011,0.5,4,extratrees,0.913072967282151,0.3357949808730218,0.0216271993341396,"{""clf__max_depth"": 12}"
S1,1011,0.5,4,lr_l2,0.8712038386783284,0.2949605712256217,0.0210543099345369,"{""clf__C"": 1.0}"
S1,1011,0.5,4,rf,0.9098487609329444,0.4007228399554896,0.0200204168376778,"{""clf__max_depth"": 12}"
S1,1011,0.5,4,svm_linear_cal,0.8566569484936832,0.3071258582036655,0.0210127153134793,"{""clf__C"": 0.1}"
S1,1011,0.5,4,xgb,0.932762390670554,0.4140435500354181,0.0191478929946355,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1011,0.5,5,extratrees,0.9115949951409136,0.3795612923041809,0.0211465532524917,"{""clf__max_depth"": 12}"
S1,1011,0.5,5,lr_l2,0.8617944201490119,0.3541231462674951,0.0201660126685388,"{""clf__C"": 1.0}"
S1,1011,0.5,5,rf,0.906057661159702,0.3571954747524363,0.0205971666952035,"{""clf__max_depth"": 12}"
S1,1011,0.5,5,svm_linear_cal,0.8572845804988662,0.3578755932738737,0.0202040784975822,"{""clf__C"": 1.0}"
S1,1011,0.5,5,xgb,0.9225431243926142,0.3830332765564788,0.0199170448420202,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1011,0.6,1,extratrees,0.9364728799838088,0.3814272863553409,0.0203535232516861,"{""clf__max_depth"": null}"
S1,1011,0.6,1,lr_l2,0.8696417729204615,0.3386216917921933,0.0204466326128801,"{""clf__C"": 1.0}"
S1,1011,0.6,1,rf,0.9335357215138635,0.4170543547595102,0.0197890060134221,"{""clf__max_depth"": 12}"
S1,1011,0.6,1,svm_linear_cal,0.8509512244484921,0.3598418294719149,0.0202195133600126,"{""clf__C"": 0.1}"
S1,1011,0.6,1,xgb,0.9500252985225662,0.4305682557848934,0.0190892993502478,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1011,0.6,2,extratrees,0.8875445752841273,0.3227862365087702,0.0211029264278239,"{""clf__max_depth"": 12}"
S1,1011,0.6,2,lr_l2,0.871366633315375,0.3088750273007888,0.0206085843911334,"{""clf__C"": 1.0}"
S1,1011,0.6,2,rf,0.9044459837348316,0.3590655068588796,0.0204038795086091,"{""clf__max_depth"": 12}"
S1,1011,0.6,2,svm_linear_cal,0.8676261576746453,0.3047647797154122,0.0205933899048587,"{""clf__C"": 0.1}"
S1,1011,0.6,2,xgb,0.9090741168321405,0.3365475103664704,0.0201318271456603,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1011,0.6,3,extratrees,0.8882423869262936,0.293190000257459,0.0211319257023358,"{""clf__max_depth"": null}"
S1,1011,0.6,3,lr_l2,0.8579799379152877,0.2517780978077011,0.0215789860800363,"{""clf__C"": 1.0}"
S1,1011,0.6,3,rf,0.8976628440955385,0.320065903442859,0.0211699845284329,"{""clf__max_depth"": 12}"
S1,1011,0.6,3,svm_linear_cal,0.8541830216270299,0.2634116282857846,0.0216030409482141,"{""clf__C"": 0.1}"
S1,1011,0.6,3,xgb,0.8986941686549167,0.3478024494399698,0.0201187292210146,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1011,0.6,4,extratrees,0.8970531665046971,0.2777571907989519,0.0219896950826961,"{""clf__max_depth"": 12}"
S1,1011,0.6,4,lr_l2,0.8848852040816326,0.2838315852098217,0.0213352916515354,"{""clf__C"": 1.0}"
S1,1011,0.6,4,rf,0.9000445416261744,0.3525547682810427,0.0206404878070065,"{""clf__max_depth"": 12}"
S1,1011,0.6,4,svm_linear_cal,0.8784317298347911,0.2853894407105669,0.0214169840759859,"{""clf__C"": 0.1}"
S1,1011,0.6,4,xgb,0.9202198736637512,0.3538050413015327,0.0201872459205402,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1011,0.6,5,extratrees,0.9226291707159054,0.3587922552952134,0.0215558115832612,"{""clf__max_depth"": 12}"
S1,1011,0.6,5,lr_l2,0.8721857790735342,0.3513250731276862,0.020611899998164,"{""clf__C"": 0.1}"
S1,1011,0.6,5,rf,0.9224773242630386,0.3288195318852296,0.021061113028425,"{""clf__max_depth"": 12}"
S1,1011,0.6,5,svm_linear_cal,0.872049117265954,0.3570916825183734,0.0208881827469348,"{""clf__C"": 0.1}"
S1,1011,0.6,5,xgb,0.9331065759637188,0.3608353946469819,0.0200984097928651,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1011,0.7,1,extratrees,0.891398502327464,0.2759947643939034,0.0215563601940598,"{""clf__max_depth"": null}"
S1,1011,0.7,1,lr_l2,0.7901588747217162,0.2379720560529849,0.0220006825283044,"{""clf__C"": 10.0}"
S1,1011,0.7,1,rf,0.8722222222222222,0.2614362918130716,0.0219375361140384,"{""clf__max_depth"": 12}"
S1,1011,0.7,1,svm_linear_cal,0.7821948998178507,0.2344093702445705,0.0220811455079336,"{""clf__C"": 1.0}"
S1,1011,0.7,1,xgb,0.901674762193888,0.2818628531631086,0.021650618922894,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1011,0.7,2,extratrees,0.868826804176608,0.3402952456365661,0.0213654028916603,"{""clf__max_depth"": 12}"
S1,1011,0.7,2,lr_l2,0.8386413196849586,0.2871803166324107,0.0209464026860141,"{""clf__C"": 1.0}"
S1,1011,0.7,2,rf,0.8868159778342185,0.3787231321914878,0.0207134527557495,"{""clf__max_depth"": 12}"
S1,1011,0.7,2,svm_linear_cal,0.8326791349188024,0.2920764023592456,0.0208589038816721,"{""clf__C"": 0.1}"
S1,1011,0.7,2,xgb,0.8961492085481927,0.2973803048021141,0.0209239162249614,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1011,0.7,3,extratrees,0.8924036019395059,0.3306985089184878,0.0216720220352065,"{""clf__max_depth"": 12}"
S1,1011,0.7,3,lr_l2,0.8608019702916955,0.2423628389776164,0.0220259289575459,"{""clf__C"": 1.0}"
S1,1011,0.7,3,rf,0.8888273172734036,0.3434402316445373,0.0207666441682066,"{""clf__max_depth"": 12}"
S1,1011,0.7,3,svm_linear_cal,0.8487801123681982,0.2366979103094114,0.0223802960157424,"{""clf__C"": 1.0}"
S1,1011,0.7,3,xgb,0.9050309140819416,0.3718131304286483,0.019571493279726,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1011,0.7,4,extratrees,0.875966755749919,0.2171689716022676,0.0226855889739991,"{""clf__max_depth"": 12}"
S1,1011,0.7,4,lr_l2,0.8494493035309362,0.232154238048641,0.0223175535998491,"{""clf__C"": 1.0}"
S1,1011,0.7,4,rf,0.8710874230644639,0.2255344913822803,0.0224197526226231,"{""clf__max_depth"": 12}"
S1,1011,0.7,4,svm_linear_cal,0.8469033446712019,0.2315427667339704,0.0226940246770347,"{""clf__C"": 0.1}"
S1,1011,0.7,4,xgb,0.893631559766764,0.2682368073021816,0.0216320981367189,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1011,0.7,5,extratrees,0.8910451085195984,0.3260242080075561,0.0220106582595296,"{""clf__max_depth"": 12}"
S1,1011,0.7,5,lr_l2,0.8394527453838678,0.3263483952878121,0.0207363242003566,"{""clf__C"": 10.0}"
S1,1011,0.7,5,rf,0.8784216067379333,0.2882454276358778,0.0218622675914983,"{""clf__max_depth"": 12}"
S1,1011,0.7,5,svm_linear_cal,0.8170402089407192,0.3028397503975349,0.0210912544872526,"{""clf__C"": 1.0}"
S1,1011,0.7,5,xgb,0.8843638645934565,0.2744742744802095,0.0214100031634329,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1012,0.0,1,extratrees,0.9592693786682858,0.4906052638412245,0.0188509058577775,"{""clf__max_depth"": 12}"
S1,1012,0.0,1,lr_l2,0.8991651487553127,0.4377274085853326,0.0185451148066293,"{""clf__C"": 1.0}"
S1,1012,0.0,1,rf,0.9626239627605748,0.5704282600116825,0.0167687731796027,"{""clf__max_depth"": 12}"
S1,1012,0.0,1,svm_linear_cal,0.8870673952641166,0.448623337745155,0.0181875301314266,"{""clf__C"": 0.1}"
S1,1012,0.0,1,xgb,0.9674155029346286,0.5770620543530348,0.0158908920628388,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S1,1012,0.0,2,extratrees,0.9438159008696992,0.5257580222341408,0.0186100025875264,"{""clf__max_depth"": 12}"
S1,1012,0.0,2,lr_l2,0.913455963467508,0.4043081953518637,0.0188745749695693,"{""clf__C"": 10.0}"
S1,1012,0.0,2,rf,0.9381974909566688,0.5489348543756885,0.0169886546442522,"{""clf__max_depth"": 12}"
S1,1012,0.0,2,svm_linear_cal,0.9100079530003334,0.4263834695486019,0.0186024883526015,"{""clf__C"": 1.0}"
S1,1012,0.0,2,xgb,0.9599579260627517,0.5669861988100062,0.0160069996738857,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1012,0.0,3,extratrees,0.9576182046743118,0.6050426284444739,0.0172008272063572,"{""clf__max_depth"": 12}"
S1,1012,0.0,3,lr_l2,0.9033223017522256,0.5147714644266913,0.0163962993775211,"{""clf__C"": 0.1}"
S1,1012,0.0,3,rf,0.961338156443213,0.609563889799069,0.0171099825886447,"{""clf__max_depth"": 6}"
S1,1012,0.0,3,svm_linear_cal,0.9046204366453732,0.5183889405575204,0.0168683457144418,"{""clf__C"": 0.1}"
S1,1012,0.0,3,xgb,0.9684034993201468,0.622402427997143,0.0149526641967318,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1012,0.0,4,extratrees,0.933435576611597,0.4807158569040484,0.0184811868686868,"{""clf__max_depth"": null}"
S1,1012,0.0,4,lr_l2,0.924927113702624,0.4201905697828671,0.019264169137436,"{""clf__C"": 10.0}"
S1,1012,0.0,4,rf,0.941908608681568,0.4898792593754505,0.017925479403409,"{""clf__max_depth"": null}"
S1,1012,0.0,4,svm_linear_cal,0.9201996274700356,0.4286424647948805,0.019358821925433,"{""clf__C"": 1.0}"
S1,1012,0.0,4,xgb,0.952927599611273,0.5054038878700984,0.0176661270094706,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1012,0.0,5,extratrees,0.9492048307418204,0.5969904005843214,0.016918838778409,"{""clf__max_depth"": null}"
S1,1012,0.0,5,lr_l2,0.9294976919339164,0.5757100653167648,0.016080208730073,"{""clf__C"": 1.0}"
S1,1012,0.0,5,rf,0.955549481697441,0.6089135286678156,0.0161248391704761,"{""clf__max_depth"": 12}"
S1,1012,0.0,5,svm_linear_cal,0.9280247813411078,0.5869875483492444,0.0160819052730592,"{""clf__C"": 0.1}"
S1,1012,0.0,5,xgb,0.9584143181081956,0.6566176091135315,0.0138407932106976,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 5}"
S1,1012,0.05,1,extratrees,0.9546043311070632,0.4615320757366616,0.0192399964472779,"{""clf__max_depth"": 12}"
S1,1012,0.05,1,lr_l2,0.8969439384739932,0.3890573911127003,0.0195780262356982,"{""clf__C"": 1.0}"
S1,1012,0.05,1,rf,0.9614652904270392,0.5737479474242873,0.0170530272270414,"{""clf__max_depth"": 12}"
S1,1012,0.05,1,svm_linear_cal,0.8829993928354585,0.4109782412892075,0.0190842875609446,"{""clf__C"": 1.0}"
S1,1012,0.05,1,xgb,0.96381299332119,0.511824047218869,0.0172435448575852,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 5}"
S1,1012,0.05,2,extratrees,0.9399625439339132,0.5197169834916741,0.0187794173071584,"{""clf__max_depth"": 12}"
S1,1012,0.05,2,lr_l2,0.9093614510377382,0.3964719797862919,0.0191084442675582,"{""clf__C"": 10.0}"
S1,1012,0.05,2,rf,0.930049513840786,0.5330576469707857,0.0172328509706439,"{""clf__max_depth"": null}"
S1,1012,0.05,2,svm_linear_cal,0.9046820082608584,0.4164367155886013,0.0188207162402575,"{""clf__C"": 1.0}"
S1,1012,0.05,2,xgb,0.9495266682059572,0.5217448627277863,0.0168383386469848,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S1,1012,0.05,3,extratrees,0.9537853716103544,0.6140558904619983,0.0172140802425671,"{""clf__max_depth"": 12}"
S1,1012,0.05,3,lr_l2,0.9094692013648376,0.5114400297677582,0.0166682141515591,"{""clf__C"": 0.1}"
S1,1012,0.05,3,rf,0.9693219425844684,0.6479062079578668,0.0155560890757986,"{""clf__max_depth"": 12}"
S1,1012,0.05,3,svm_linear_cal,0.91222966212576,0.5127878236251815,0.017276303541234,"{""clf__C"": 0.1}"
S1,1012,0.05,3,xgb,0.9720003078580776,0.6605177824730564,0.0141521168057828,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S1,1012,0.05,4,extratrees,0.9320107507288627,0.4946800813906997,0.0184292436079545,"{""clf__max_depth"": null}"
S1,1012,0.05,4,lr_l2,0.920720966958212,0.4286915095505573,0.0188195049913566,"{""clf__C"": 10.0}"
S1,1012,0.05,4,rf,0.9422325477810172,0.4948309961041925,0.0180757147686658,"{""clf__max_depth"": 12}"
S1,1012,0.05,4,svm_linear_cal,0.9138777534823452,0.4224593014047892,0.019056493548078,"{""clf__C"": 1.0}"
S1,1012,0.05,4,xgb,0.9552964042759962,0.5336720253932183,0.0171505893837902,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S1,1012,0.05,5,extratrees,0.9540057094266278,0.6054932748272068,0.0170442639283459,"{""clf__max_depth"": null}"
S1,1012,0.05,5,lr_l2,0.926860625202462,0.5759232634475364,0.016087072463722,"{""clf__C"": 1.0}"
S1,1012,0.05,5,rf,0.9563289601554908,0.6032077333997783,0.0163036642285278,"{""clf__max_depth"": 12}"
S1,1012,0.05,5,svm_linear_cal,0.9250536524133464,0.5738465822044829,0.0161513098678834,"{""clf__C"": 0.1}"
S1,1012,0.05,5,xgb,0.9569869614512472,0.6538115240043502,0.0139800785255806,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S1,1012,0.1,1,extratrees,0.951361060514066,0.4512678473382379,0.0194895732801735,"{""clf__max_depth"": 12}"
S1,1012,0.1,1,lr_l2,0.8946873102610808,0.3662901655081231,0.0200187993304279,"{""clf__C"": 1.0}"
S1,1012,0.1,1,rf,0.9574301760777172,0.5512606316118576,0.0171734203052893,"{""clf__max_depth"": null}"
S1,1012,0.1,1,svm_linear_cal,0.8810767051204209,0.3950846533699837,0.0193203107321413,"{""clf__C"": 1.0}"
S1,1012,0.1,1,xgb,0.9514622546043312,0.5016302679726625,0.0173608987426574,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S1,1012,0.1,2,extratrees,0.9391980297083046,0.5072505257687772,0.0182725763494318,"{""clf__max_depth"": null}"
S1,1012,0.1,2,lr_l2,0.9144154544754868,0.3606922816026346,0.0198295841934224,"{""clf__C"": 10.0}"
S1,1012,0.1,2,rf,0.9388670822750712,0.5246541225546908,0.0173878245344065,"{""clf__max_depth"": null}"
