split,seed,miss_rate,model,auroc_mean,auroc_std,ap_mean,ap_std,brier_mean,brier_std
S2,1011,0.7,rf,0.8765044022511315,0.016831304372035286,0.2905204536196329,0.0917327608118971,0.0213867475817036,0.001907129483749197
S2,1011,0.7,svm_linear_cal,0.8330106718512906,0.03879927192622175,0.2700806302140818,0.09913028127291312,0.0219452325122186,0.001913458844239055
S2,1011,0.7,xgb,0.8921206465344584,0.01415918364612407,0.31888633179468817,0.08762377302043733,0.02053073779480572,0.0012860759859044037
S2,1012,0.0,extratrees,0.9457543279773446,0.006068964677392931,0.5204884905913602,0.09736465856555909,0.018018331698980938,0.001686943563629705
S2,1012,0.0,lr_l2,0.913255111569846,0.02127741934125629,0.4469317237012837,0.08597995717657099,0.018254445811587118,0.001345108005314651
S2,1012,0.0,rf,0.9497076017744158,0.006155299104534762,0.555368269571263,0.07583315500838753,0.01680843636264124,0.0010351382929049031
S2,1012,0.0,svm_linear_cal,0.9097450535604121,0.025080620759348093,0.461077022565922,0.08261730772876777,0.01802288790748442,0.0012910765072272515
S2,1012,0.0,xgb,0.958055775240626,0.007118291686882826,0.5731222083517168,0.07971908652783646,0.01576069941560532,0.0006915865455906995
S2,1012,0.05,extratrees,0.9423126396461374,0.0049052838193811244,0.5107250727960071,0.08559669959973028,0.01813523054635978,0.0015767143783102955
S2,1012,0.05,lr_l2,0.9051055265009573,0.02283303618919141,0.43916036195848296,0.09830933515309936,0.018227968510349,0.001315853782025071
S2,1012,0.05,rf,0.944914433831485,0.008027797679604919,0.540439268970785,0.07403323246298726,0.01707187738664784,0.001160117221551986
S2,1012,0.05,svm_linear_cal,0.8997952215151674,0.0256068898441568,0.4479587911716507,0.09081189815839988,0.018201761446248122,0.00131532507209891
S2,1012,0.05,xgb,0.9569829615746139,0.00573286570194869,0.5520578534644909,0.08309345232896567,0.01612618878315332,0.0007738720758132562
S2,1012,0.1,extratrees,0.9456641156978265,0.006803098534431418,0.5070156777362429,0.09059042257579754,0.0182588614544996,0.001572807795040926
S2,1012,0.1,lr_l2,0.9044637074288369,0.025758151874562932,0.43266875481844524,0.08243667418579428,0.018528275752633543,0.0011427164076633558
S2,1012,0.1,rf,0.9495844925803582,0.00406893348673013,0.5344792292844087,0.07214105248789196,0.017241284130538083,0.001162368670887719
S2,1012,0.1,svm_linear_cal,0.8988452568347002,0.03075531736824955,0.4435451755954663,0.07934119446067892,0.01842817073108264,0.001259309756930266
S2,1012,0.1,xgb,0.9572741052727902,0.004319273962762799,0.5446869244334718,0.08930601827436899,0.01650831563203132,0.0005502534195084026
S2,1012,0.2,extratrees,0.934523493080319,0.007172242371286474,0.4762404257780958,0.113043831022998,0.01931693690826412,0.001759096547174121
S2,1012,0.2,lr_l2,0.8950720118010744,0.02895307145304975,0.40477883199796255,0.08699890071874672,0.01896108154230958,0.001128805646767253
S2,1012,0.2,rf,0.9400313492638478,0.009992583909767755,0.4979777758678533,0.10493434177692336,0.01804932877245668,0.00117907856050474
S2,1012,0.2,svm_linear_cal,0.8900811455816232,0.03399161780010873,0.41942572260303185,0.08552754929921075,0.01881847241170332,0.0012284256889561506
S2,1012,0.2,xgb,0.9493334145749754,0.007668339535793156,0.5071498045129615,0.11685368493270984,0.01717659166128834,0.0007547863666527481
S2,1012,0.3,extratrees,0.9269821854661728,0.012197378027895844,0.43008232530757606,0.10557248522448646,0.01983502922403382,0.0018912652652513253
S2,1012,0.3,lr_l2,0.8885762580319166,0.0204083939627501,0.35424533137318664,0.07886401970821023,0.02009845486087978,0.0017685544247122754
S2,1012,0.3,rf,0.9309443250312454,0.015024190047247374,0.455778547626405,0.10502287448549255,0.01877279371098184,0.0014229643912326698
S2,1012,0.3,svm_linear_cal,0.8817180832796584,0.024294536111410022,0.36111714775802933,0.086752195283153,0.020004717469626822,0.0016822746052476112
S2,1012,0.3,xgb,0.9364063104489645,0.009998078781294262,0.45954714949329983,0.09899223793115944,0.018135234470272998,0.0016661251584896791
S2,1012,0.4,extratrees,0.9269814245628998,0.015594702820460745,0.4238149930345614,0.10370035859518904,0.02018645914477922,0.002085161891583442
S2,1012,0.4,lr_l2,0.8866770237449941,0.019634706169855798,0.35788534062443134,0.08021926429702153,0.01984717648345048,0.0017169033990483585
S2,1012,0.4,rf,0.9270957230573101,0.014408964664595828,0.4408742984623862,0.10184466979112893,0.01900387952870538,0.0013414975447825657
S2,1012,0.4,svm_linear_cal,0.876529312407747,0.02326285474209603,0.3681420012107532,0.09326339786266241,0.01981148502924644,0.0016902386136598835
S2,1012,0.4,xgb,0.9459409577229352,0.008263021421191489,0.45305704012455406,0.08091841151789601,0.01833130382689766,0.0015533118993496786
S2,1012,0.5,extratrees,0.9150714908935409,0.0042345370325761866,0.3725645539958776,0.10202264285244345,0.02099136541831084,0.001942185961353587
S2,1012,0.5,lr_l2,0.873555492737322,0.01818360266643347,0.3222399602953626,0.1041859619840107,0.020662150244716997,0.0009595406134769468
S2,1012,0.5,rf,0.9207558870790284,0.009375604406177893,0.38594653310234694,0.10217093350470076,0.01996216576598402,0.0015491959475596774
S2,1012,0.5,svm_linear_cal,0.8651152424610146,0.024981523920803148,0.3388929653194994,0.10646684323996229,0.02053119683969068,0.001088599390245248
S2,1012,0.5,xgb,0.9297195744395138,0.004917309885606903,0.3831923786547065,0.07851137876547994,0.01939638163383,0.001487867585999147
S2,1012,0.6,extratrees,0.8866972496911277,0.018092406728828524,0.3189197553878154,0.08623357747960438,0.0214497774685409,0.002254863070735066
S2,1012,0.6,lr_l2,0.8525826827863561,0.01132624344908083,0.2997426679529265,0.07081673447689618,0.02077590462140354,0.0012985607557186674
S2,1012,0.6,rf,0.897131268976732,0.017417025205926882,0.35531626831656526,0.08109898191597534,0.02059837052182948,0.0016372601883599392
S2,1012,0.6,svm_linear_cal,0.8435341010636751,0.015507550184041883,0.30732645922341456,0.06675245026891484,0.02082368453909682,0.0013285724904334435
S2,1012,0.6,xgb,0.9081122556736471,0.009915009348999236,0.3517550436601734,0.06754526961667406,0.020021678129073923,0.002058703391004961
S2,1012,0.7,extratrees,0.884544410862628,0.005805555458477889,0.29045486402432696,0.079481485948269,0.02201333929664994,0.002300773588581773
S2,1012,0.7,lr_l2,0.8465981954208882,0.022647107003694742,0.273633584246327,0.0740435995744028,0.02138512590828342,0.001773101697030645
S2,1012,0.7,rf,0.8943492467174318,0.01251071693260506,0.3030715182579119,0.09768991717886244,0.0213025841885377,0.0017996337251542868
S2,1012,0.7,svm_linear_cal,0.8399811885337467,0.02237534085512913,0.2771292394156868,0.08208127691321193,0.0214474579198293,0.0017948622542948098
S2,1012,0.7,xgb,0.8999165151058076,0.01988672941786703,0.3071991427285047,0.08185947885249002,0.020944128178411202,0.0013698478609503512
S2,1013,0.0,extratrees,0.9510380263777094,0.0026252679112278993,0.5282701628597937,0.08963988050030369,0.0178679942894212,0.0015944563486395911
S2,1013,0.0,lr_l2,0.9182493542173162,0.02244176199805454,0.4445135148430871,0.09597293415071859,0.0183369713493381,0.0013360367898913766
S2,1013,0.0,rf,0.9528159829823473,0.003238506836582719,0.5472791051696634,0.07826427460801993,0.016841811476564737,0.0010034030175317457
S2,1013,0.0,svm_linear_cal,0.9106516324043786,0.02752023441659997,0.45260865742147605,0.08804147745842414,0.018411060137839143,0.001376342718369416
S2,1013,0.0,xgb,0.9627400322365158,0.00322579361739593,0.5667918994398754,0.08453053273941558,0.01579956006221844,0.0008192728640976771
S2,1013,0.05,extratrees,0.9469435441291061,0.0025008157113299676,0.5125698367234863,0.09868614571677045,0.0183216372497355,0.0014207990109700959
S2,1013,0.05,lr_l2,0.9132781749526331,0.022895204591168505,0.4238395968158747,0.09439981106699856,0.01888066365998886,0.0014736918857984522
S2,1013,0.05,rf,0.9517020768851546,0.007006867311571702,0.5351622401110607,0.09284745975805382,0.01699261631382768,0.0009462773137489583
S2,1013,0.05,svm_linear_cal,0.9057936108405839,0.027250016006569865,0.43209705240111485,0.09036567177314561,0.018847121038239562,0.0014817628288762979
S2,1013,0.05,xgb,0.9623387176514921,0.006242955391012472,0.5636671251526737,0.07221524222462467,0.01593443935722796,0.0007512309196553415
S2,1013,0.1,extratrees,0.9452774163696984,0.0030409460580885523,0.5108240648221888,0.10374434768833521,0.018081054886441638,0.0013705566009433662
S2,1013,0.1,lr_l2,0.9031930722338082,0.027457836355907848,0.41798194034356567,0.10147238890308033,0.01887162023638886,0.001349452479510375
S2,1013,0.1,rf,0.9474680673043558,0.006393457047291616,0.5327851812821057,0.09487704530388057,0.017128143615055918,0.0009652133016265286
S2,1013,0.1,svm_linear_cal,0.8973696252043342,0.03106342544841516,0.42808293195769975,0.09907289311269132,0.018881983180780982,0.0014322695952621227
S2,1013,0.1,xgb,0.9586355093456449,0.007313763149571302,0.5456526423432866,0.09128676623159722,0.01619842230962226,0.0010693565440262425
S2,1013,0.2,extratrees,0.9387341944444477,0.006323290973177683,0.4819179327213082,0.08907801609376648,0.01870169291326916,0.0015867082497902617
S2,1013,0.2,lr_l2,0.9002116474125647,0.020873586826707334,0.3997045611952016,0.08735240550927588,0.01929742648412694,0.0018009263760176309
S2,1013,0.2,rf,0.9401711518153295,0.008984895603691558,0.49998818174077914,0.08951758686874602,0.01787999100807702,0.0011431895233139954
S2,1013,0.2,svm_linear_cal,0.8938909277440494,0.027613625865881335,0.40863232032738955,0.0853309041248692,0.01936731550610034,0.00182255542411904
S2,1013,0.2,xgb,0.9492206081400869,0.005562786906747935,0.49566909889189575,0.09856264929940581,0.017461543749231263,0.0011760151530507492
S2,1013,0.3,extratrees,0.9356812885767335,0.01169062360986473,0.46045282111863806,0.09101924528674753,0.01938802290824406,0.0018392449090522704
S2,1013,0.3,lr_l2,0.8969843670925357,0.014976029943471388,0.40053133442115507,0.09904372653930417,0.01941004324774428,0.0015843322385451202
S2,1013,0.3,rf,0.9376359968837746,0.011197378457641818,0.4639800328266663,0.09258855493930082,0.018502735190395,0.0013982608647321382
S2,1013,0.3,svm_linear_cal,0.8874640957739566,0.020065729219794593,0.41079840507675647,0.09102999608115399,0.01942612863480362,0.0015240521250606733
S2,1013,0.3,xgb,0.9478507947367956,0.006633658209906261,0.46531045507422597,0.08320636952309006,0.0178722310303925,0.0016618141709694647
S2,1013,0.4,extratrees,0.9305695675214043,0.0041219513818486824,0.43200875875518924,0.07466598747777642,0.02004010652795258,0.0018808559796851482
S2,1013,0.4,lr_l2,0.8886342038500828,0.017526573655383088,0.35349098112509914,0.06842995652242374,0.02016353967917648,0.0012337572877463734
S2,1013,0.4,rf,0.933224842750881,0.012950239783036954,0.441467767563806,0.05456312499984452,0.0190750581557063,0.0016975879528602596
S2,1013,0.4,svm_linear_cal,0.8797451574263355,0.022808819706333843,0.36171635078459285,0.07260597907660954,0.02026572957130994,0.0015252891369175873
S2,1013,0.4,xgb,0.9410662230024555,0.006136217341097448,0.44195080282335725,0.05497107159436722,0.01860712681189816,0.0013817393850911607
S2,1013,0.5,extratrees,0.9156002907032246,0.007455420948164463,0.40722836426862347,0.07852542815519717,0.020371694668462382,0.001687067549131778
S2,1013,0.5,lr_l2,0.8816794148920684,0.01922765653957223,0.3421538850322217,0.07512056814712449,0.02035886781711474,0.0010991813566405887
S2,1013,0.5,rf,0.9148986751232672,0.013629928030036697,0.3958193039248227,0.11030121381109224,0.01965125105172948,0.001048888900231417
S2,1013,0.5,svm_linear_cal,0.8742287923546515,0.025784364747896346,0.3500145583946703,0.07494765546095386,0.02049109086255582,0.0012778262096089382
S2,1013,0.5,xgb,0.928273055320522,0.006520082359921594,0.4001911100466914,0.09358673251383878,0.01895411635716118,0.0010209525899141745
S2,1013,0.6,extratrees,0.8991047148141323,0.010984996334597623,0.37344432908543057,0.07966826318231206,0.02093190339710996,0.0018482278812266533
S2,1013,0.6,lr_l2,0.8677722670689814,0.021971243408065316,0.31348253497600476,0.06132818495664703,0.02109258038061864,0.002226796269621956
S2,1013,0.6,rf,0.9005313447902459,0.010688393474334649,0.36085957636201804,0.09324646410897909,0.02056009340286924,0.0018751550695752432
S2,1013,0.6,svm_linear_cal,0.8586640428958325,0.028655619740674185,0.3167149625713579,0.0644230829689705,0.021299730400618118,0.0022005586292076842
S2,1013,0.6,xgb,0.9110447077623215,0.005231237941617342,0.35512639433585863,0.07071284988695543,0.01994233470163646,0.0016872042435030026
S2,1013,0.7,extratrees,0.8904857853286311,0.017178820314627412,0.2901736530422367,0.07866459015048242,0.022007938398782782,0.0022729872838618964
S2,1013,0.7,lr_l2,0.8557273857453425,0.01541097153955229,0.26077941892225026,0.0738270257385455,0.0220874532285706,0.0021685840443920997
S2,1013,0.7,rf,0.8977777508952494,0.019447227766982503,0.29961064497538875,0.1083362919809424,0.02149180348322574,0.0018209946731770656
S2,1013,0.7,svm_linear_cal,0.8529852993974296,0.018444648003206405,0.26768100634776654,0.07758428368226478,0.0225168276084981,0.0023219544030778556
S2,1013,0.7,xgb,0.9094160615233925,0.01727101984902418,0.3172739286243436,0.077375282532121,0.02064000301316758,0.0014171476462255623
S2,1014,0.0,extratrees,0.9464056648033173,0.003928080639311224,0.5241375146263719,0.07827084813316218,0.018000257804652458,0.001590821117570067
S2,1014,0.0,lr_l2,0.9127615726006875,0.02488288058038521,0.45918526361874556,0.0810497809283833,0.01796848889609734,0.0014473157095845803
S2,1014,0.0,rf,0.9504624525348528,0.0025002173296156836,0.5496589927891742,0.05912737692363285,0.01718220027201614,0.00147072093395548
S2,1014,0.0,svm_linear_cal,0.9078864515744293,0.028393901107520745,0.4658571659716211,0.07487460227295413,0.017818961632299117,0.0015038366435740373
S2,1014,0.0,xgb,0.9580631477855871,0.007720119665252281,0.5750695444506243,0.0647026059924168,0.01592306210111718,0.0006711913117068535
S2,1014,0.05,extratrees,0.9466565488008273,0.006059292146575666,0.5222230024327249,0.08171589898345814,0.01803917107001434,0.001596017796758138
S2,1014,0.05,lr_l2,0.9096736305095963,0.03444851911278108,0.445691341155298,0.09864693785477954,0.018225744511241697,0.001431408637226357
S2,1014,0.05,rf,0.9483040558812375,0.00620011198280626,0.5437483425507125,0.07649525014981094,0.01700264628643032,0.001150053526689679
S2,1014,0.05,svm_linear_cal,0.9053485172034265,0.03268025374649408,0.4556144981295226,0.090785324950239,0.01800772804891418,0.0013963541097247883
S2,1014,0.05,xgb,0.9563377718673669,0.011397988388526832,0.5692083937032615,0.07453089009548816,0.01580964063834062,0.0007139797313910871
S2,1014,0.1,extratrees,0.9440879604162159,0.0022529881595172814,0.5040058030694197,0.07733379385429272,0.0184706108046936,0.0016755376382646511
S2,1014,0.1,lr_l2,0.8965931195467309,0.02448747058232789,0.43384655096439373,0.08223781824636595,0.0184099375750917,0.001744700769796957
S2,1014,0.1,rf,0.9459913416069785,0.0077708122861133155,0.5311288243685893,0.0690689580990507,0.0173862479661707,0.0012745148439274353
S2,1014,0.1,svm_linear_cal,0.8902505973159103,0.02732675267105444,0.4367578116093432,0.07397377830201672,0.0183340280719268,0.0017739035753277746
S2,1014,0.1,xgb,0.9547587010899896,0.0019735297693912026,0.5472041015863854,0.06024841395305704,0.0165725277414881,0.001279463748636833
S2,1014,0.2,extratrees,0.9350741301434944,0.008801752186203916,0.4780341463988833,0.07687072507066657,0.01928356213628148,0.0019774287743558223
S2,1014,0.2,lr_l2,0.8881954347920109,0.024800901728611914,0.4046476543668174,0.07680453484467913,0.01893429424160018,0.00146060923483997
S2,1014,0.2,rf,0.9380240679661691,0.006964139857753655,0.5014455026416769,0.06882879573826607,0.01797828214949726,0.0013353232306020759
S2,1014,0.2,svm_linear_cal,0.8826701531618106,0.02236889832024654,0.4128466517628855,0.07362070053914888,0.01871933146064128,0.0015201594239370917
S2,1014,0.2,xgb,0.9520787827210615,0.00864070616519193,0.511878380716047,0.06858747934132128,0.0171533904666516,0.001192375933504314
S2,1014,0.3,extratrees,0.9252624385917884,0.01147893415854681,0.4356533318544768,0.09872522388320447,0.019829409240375177,0.0019158001778884488
S2,1014,0.3,lr_l2,0.882439995327766,0.022029006404077726,0.3717616371985608,0.11027322949291851,0.01963832664136042,0.0012747535139375108
S2,1014,0.3,rf,0.9302767759206073,0.01080871156759192,0.46447107004715804,0.0928597651375613,0.018632738657464402,0.0013990043841721914
S2,1014,0.3,svm_linear_cal,0.8756460173428969,0.02406813420798085,0.38212412058471523,0.1100859958001958,0.019469485010586242,0.0012106760641958732
S2,1014,0.3,xgb,0.9396516829582457,0.0045654056800473455,0.4641888847608315,0.09133584004636187,0.01811178325512518,0.0006198010631645535
S2,1014,0.4,extratrees,0.9293489251441877,0.00710348203362558,0.43372995847099327,0.07330400487346696,0.01976304144877272,0.002056968898467581
S2,1014,0.4,lr_l2,0.888577816875561,0.008714948433368026,0.3638823973133623,0.05736403387067342,0.01978061266324502,0.0021665565712472704
S2,1014,0.4,rf,0.9311129132816278,0.002173424787753205,0.4563182126841407,0.05973200227814212,0.0189777906641286,0.0017601348581997918
S2,1014,0.4,svm_linear_cal,0.8790551963129912,0.011811932623166222,0.3720099605661965,0.05170160139239792,0.01966464237663364,0.0020162319886005142
S2,1014,0.4,xgb,0.9391299099832862,0.0068955064617815835,0.4286006373224776,0.04298645299970971,0.01880178983346786,0.0018268100202344028
S2,1014,0.5,extratrees,0.9194441744656519,0.005690438904379311,0.39941243144680333,0.10535871504548029,0.02065241529243106,0.0017404937009609662
S2,1014,0.5,lr_l2,0.8910844763649101,0.01571021122688891,0.35644192539837183,0.09236264160998132,0.02001924187690242,0.0016229977191159004
S2,1014,0.5,rf,0.9192478536623587,0.010124077740982292,0.4186232391700647,0.09102383094552287,0.019802195506370003,0.0019464670374049957
S2,1014,0.5,svm_linear_cal,0.8854247969895518,0.022695030973476117,0.3687637967165688,0.09310707358452391,0.02006675185925548,0.0017725296276062945
S2,1014,0.5,xgb,0.929020195726079,0.013078541663992482,0.4226471971099036,0.09557024859101536,0.0188572183901128,0.0014817970698742472
S2,1014,0.6,extratrees,0.900551622132182,0.012867128140196638,0.33760275703325204,0.0660839054343997,0.02125275018962906,0.00219407587097149
S2,1014,0.6,lr_l2,0.8653667640522107,0.021901241108578474,0.2828193556023477,0.04787534602924426,0.02127076157719608,0.001652481052039632
S2,1014,0.6,rf,0.9076000236601182,0.01321510994058431,0.3532380860749716,0.08113726209459785,0.02061852826645682,0.0020269248601871223
S2,1014,0.6,svm_linear_cal,0.8602549205829144,0.024789506099102562,0.29815600043378493,0.054190268181728535,0.0213195833546944,0.001986371005431682
S2,1014,0.6,xgb,0.9254284303968164,0.008636511539102838,0.3740778314667013,0.06870787909657271,0.019784879469986718,0.001619336805659323
S2,1014,0.7,extratrees,0.8819822651726218,0.012073766348666515,0.30980001390917716,0.09056463662603621,0.02182531816558688,0.002123140273997693
S2,1014,0.7,lr_l2,0.8527863799336444,0.011239491433152282,0.2649037308512542,0.07369771314666093,0.02188272676776198,0.001245004194777474
S2,1014,0.7,rf,0.8823434764553955,0.014270521582041463,0.31459617914638766,0.10376384354765666,0.0210950548617986,0.0014852742237772758
S2,1014,0.7,svm_linear_cal,0.8445525841178905,0.012779480761532172,0.2777105104405617,0.09034881414830145,0.0217871199892258,0.001215123728106711
S2,1014,0.7,xgb,0.8909793643837448,0.009758148623346317,0.33405409618743087,0.10876802808727336,0.02041466134592158,0.00169210270802911
S2,1015,0.0,extratrees,0.9458759490893722,0.00661285090840771,0.5233059342567697,0.09232192221535766,0.01794201044273968,0.0012204343297100712
S2,1015,0.0,lr_l2,0.9169175094312761,0.020441311790172608,0.4544436372703,0.08445125036820071,0.01811546773122338,0.0012123044754687837
S2,1015,0.0,rf,0.9498892482762408,0.007459123285346263,0.5537014885804208,0.07754726646341449,0.01677585745409322,0.0010247514733352947
S2,1015,0.0,svm_linear_cal,0.909486526466839,0.027022257465927114,0.46784209171354707,0.08186067370264186,0.01786233031027366,0.0012180767913341775
S2,1015,0.0,xgb,0.9611502597508531,0.004371650598980456,0.5698419675879285,0.0868250213028247,0.0157923523303662,0.0005607229427583
S2,1015,0.05,extratrees,0.9473305706652745,0.002540118380136634,0.5241597936429457,0.07467719427769405,0.01815812749010382,0.0014906288848367398
S2,1015,0.05,lr_l2,0.9126637374246759,0.0226348675329367,0.4496177387561053,0.07671994241245367,0.01829739572585416,0.0015132530689390131
S2,1015,0.05,rf,0.9485656464254861,0.005570593329089093,0.5389269217908492,0.07782744716619058,0.0170891025187484,0.0010230122165995068
S2,1015,0.05,svm_linear_cal,0.9032785905799215,0.029490862815815005,0.4636224256915433,0.07577826468639426,0.01811163407101932,0.0015064775922615109
S2,1015,0.05,xgb,0.9591101214759841,0.003915119079144016,0.5689236992231973,0.07900855054025346,0.01588748494522744,0.001040416007296436
S2,1015,0.1,extratrees,0.9431372110658902,0.007030019444819357,0.5029978544339393,0.08969810890273225,0.01826480553598276,0.0011526414578571934
S2,1015,0.1,lr_l2,0.9065830961045718,0.02235880917628101,0.42388589464964194,0.06925390685282501,0.018811481945087822,0.001695840459410994
S2,1015,0.1,rf,0.9450984538044246,0.00470705025731562,0.5146087438545531,0.07152623963521934,0.01748674182300024,0.0011381458517865642
S2,1015,0.1,svm_linear_cal,0.9010279662809513,0.027204709390917393,0.43237553362971015,0.06747065430294032,0.018524462405389082,0.0015111907388129626
S2,1015,0.1,xgb,0.9526369955398346,0.005656355197085963,0.5180082271925741,0.07810979165271215,0.016849857075819718,0.0010942766348851225
S2,1015,0.2,extratrees,0.9391792378690162,0.004760258702065657,0.4943798931247116,0.0890666732763594,0.01903501542870792,0.001763461964040271
S2,1015,0.2,lr_l2,0.8878136451294865,0.03757772889539788,0.3927919893855459,0.09557829993124617,0.019439635396993497,0.001520925775691984
S2,1015,0.2,rf,0.9372134331183813,0.007699556467065831,0.499464838977706,0.091499852178203,0.0179149719857752,0.0010970932437876924
S2,1015,0.2,svm_linear_cal,0.8822775844595379,0.036443456096387876,0.4081960832538464,0.0919946967567488,0.01914345503643248,0.0014972079379949117
S2,1015,0.2,xgb,0.9511233061022185,0.005501456166222585,0.5015883766121967,0.08636027272927749,0.01712907300986736,0.0008923980729049047
S2,1015,0.3,extratrees,0.9388140833050571,0.00931571728342242,0.4788632354078988,0.08665877587771642,0.0191461174234381,0.001588735593617653
S2,1015,0.3,lr_l2,0.8862564060111666,0.02541259188098697,0.3995253847861661,0.0975253545871313,0.019187286298712698,0.0011901530780582723
S2,1015,0.3,rf,0.9380413541958909,0.00915292044419364,0.5035085673930412,0.086318131829039,0.01797705571898994,0.0011242104405349803
S2,1015,0.3,svm_linear_cal,0.8794336336911766,0.02558842688117591,0.41176470193513925,0.09222790047004926,0.0190305952518381,0.0011208377479754456
S2,1015,0.3,xgb,0.947988765227078,0.0033133243650620894,0.5021241533176976,0.08133779932699761,0.0171693965658403,0.0011633014011360404
S2,1015,0.4,extratrees,0.9178504467642161,0.011739692794447632,0.42354901579071386,0.09436179892653256,0.02008721857407008,0.0019061042917281835
S2,1015,0.4,lr_l2,0.8827301889365502,0.015105921842548518,0.3798646944021674,0.0853711493687203,0.019794070937315743,0.001486805079221735
S2,1015,0.4,rf,0.9207956470351657,0.018300686010161486,0.42803375200101196,0.09893931891019926,0.0192214699218188,0.0014888007657953529
S2,1015,0.4,svm_linear_cal,0.8772830464386704,0.022944922201572286,0.387925025040317,0.08856766750636794,0.01980659263818852,0.0014840130771802166
S2,1015,0.4,xgb,0.9365923263431452,0.010705761166381717,0.4484696631293709,0.0870063681659444,0.01824000896960128,0.001471338462572078
S2,1015,0.5,extratrees,0.9094328744170641,0.012738902378846628,0.3770276212787634,0.11214250556737622,0.02074705537131376,0.0018715187220935355
S2,1015,0.5,lr_l2,0.8709788351136423,0.019910478083443272,0.31554441495862473,0.09089349683148501,0.02076486454809822,0.0010836053326640097
S2,1015,0.5,rf,0.9113153876101487,0.013519461992818933,0.36045283368615566,0.1199178160031247,0.020242105649409762,0.0012103104553873075
S2,1015,0.5,svm_linear_cal,0.8650109256978284,0.02354934692683327,0.31988646645857444,0.09582974800737425,0.020854035043897,0.00119773660741634
S2,1015,0.5,xgb,0.9257879340267714,0.005413590891417605,0.3701028889696151,0.08823605574903434,0.01971425850306556,0.0012493499334303457
S2,1015,0.6,extratrees,0.9050198735207363,0.014637239322835472,0.35142928432653836,0.1045474335991501,0.02127498532503572,0.0020612527141738793
S2,1015,0.6,lr_l2,0.8764131177229112,0.02389503177146707,0.30324681132283626,0.08679467289687055,0.021150463453900082,0.0010902267790813681
S2,1015,0.6,rf,0.903407830945444,0.013860347460419042,0.3508613958766957,0.1032682656165897,0.0205605803434095,0.0014483877400101141
S2,1015,0.6,svm_linear_cal,0.8703969916956209,0.02461452647449379,0.31355192902799933,0.09422118013195367,0.02119036221187394,0.001100656602968068
S2,1015,0.6,xgb,0.919714391977618,0.013969923156872182,0.34233486413999115,0.07528586739940703,0.02017996448915256,0.0015112569595888273
S2,1015,0.7,extratrees,0.8843865118528091,0.007796739153591418,0.2782593145811026,0.07786811003216458,0.021815571380309838,0.002023198617664598
S2,1015,0.7,lr_l2,0.8453916699544756,0.027105825308367443,0.273765911964627,0.11943786676022429,0.02183083320722936,0.0012014464806853616
S2,1015,0.7,rf,0.8840246242240847,0.018175841936083334,0.3102377661594812,0.14069823569909204,0.02136138116525618,0.0017385185637156584
S2,1015,0.7,svm_linear_cal,0.8377580123423869,0.030850477005636853,0.28151346734530086,0.12942708686990678,0.021760444439159497,0.0012371885078244261
S2,1015,0.7,xgb,0.9005360247307552,0.011428970396222047,0.30694582488602395,0.09803630080349753,0.020855439113020822,0.0014767390946853047
S2,1016,0.0,extratrees,0.9518047606752017,0.006413495481121452,0.5202271560180907,0.09768490578381067,0.01802226708446718,0.0014473718928404503
S2,1016,0.0,lr_l2,0.9181411822236573,0.01861358105595554,0.4460381314472065,0.09136749482625132,0.01810068167091202,0.001142312487558282
S2,1016,0.0,rf,0.9519529837305851,0.007190826333395118,0.5501643323034298,0.08197150563729813,0.01689952803833336,0.0011331593351176662
S2,1016,0.0,svm_linear_cal,0.912137681437061,0.019562546311969242,0.45142734039365634,0.0866565500605396,0.018228423216765998,0.0013755052538716246
S2,1016,0.0,xgb,0.9614154514233574,0.0032303045484050343,0.5655148877795275,0.09336079354637304,0.0158883277945717,0.0006450583122514771
S2,1016,0.05,extratrees,0.9467078988608272,0.0045016624409981885,0.513600388893301,0.09669740477972051,0.0182300123689201,0.001711785052180478
S2,1016,0.05,lr_l2,0.9133113796328829,0.016773944767880987,0.424458304657547,0.07947000342893412,0.018526838205920597,0.0012780532228116148
S2,1016,0.05,rf,0.9508482811749438,0.004574148693296322,0.5419178093468243,0.08049483043198503,0.01708114071118002,0.0011392119383819349
S2,1016,0.05,svm_linear_cal,0.9061669002634485,0.018977105086153818,0.43361776658913687,0.08046310916265356,0.018545373330921277,0.0014809037542990902
S2,1016,0.05,xgb,0.9607859127258973,0.0022352565107419567,0.560843732355394,0.09004442849980411,0.01617960629375656,0.0005343831854731974
S2,1016,0.1,extratrees,0.9467270159025529,0.007633074188233814,0.49098365624496887,0.110953179119817,0.01844236173570428,0.0015615915872823232
S2,1016,0.1,lr_l2,0.9085570866392582,0.019221555415714645,0.4149858555353399,0.08596208558529336,0.01882652427321902,0.001389981512133729
S2,1016,0.1,rf,0.9454291188852002,0.006563391172537706,0.5101257954473806,0.09130199496490528,0.01765171818690208,0.001186271579961536
S2,1016,0.1,svm_linear_cal,0.9005298062305451,0.02256671125442175,0.41971902908849457,0.08415626344091733,0.01887435366685596,0.0015331618973690253
S2,1016,0.1,xgb,0.9527438122024776,0.005156031760437305,0.5271128017462289,0.08573954420836423,0.01690419273817812,0.000669588686512967
S2,1016,0.2,extratrees,0.935798960623823,0.004740814124623679,0.46526735331434893,0.09357883351057912,0.01946565685622046,0.0017304333012428204
